code,date,event_adj_close,sma25,sma75,sma75_5,sma75_slope5_pct,macd,signal,volume,volume_ratio20,sma75_rising,macd_above_signal,macd_above_zero,price_above_sma25,sma25_above_sma75,ret_5d,max_up_5d,max_down_5d,ret_10d,max_up_10d,max_down_10d,ret_20d,max_up_20d,max_down_20d,ret_40d,max_up_40d,max_down_40d,pullback25_pct,rs20_vs_topix,rs60_vs_topix,vol20_ann
6752,2021-10-11,1215.2916259765625,1225.1913134765623,1178.929842122396,1175.5341617838542,0.002888627526901333,-12.18253733393044,-1.295881671947707,9159400,1.5378648470765222,True,False,False,False,True,0.0294118858310776,0.0345587887179208,-0.0066177640012146,0.0628676987955305,0.0683824049463202,-0.0066177640012146,-0.0051471176874201,0.133088175443341,-0.0066177640012146,-0.0727941035404049,0.133088175443341,-0.1058822183874029,0.008080115644885512,0.0007037602161616974,0.004489478299084304,0.3583446863696718
7309,2021-10-11,28593.22265625,30725.5459375,28307.026171875,27982.05296875,0.011613629760758748,-553.9239015946914,-106.92760205112523,155400,0.6139380530973452,True,False,False,False,True,-0.0189110045062306,0.0058688748344297,-0.042875890462436,-0.015650561861455,0.0091295228521874,-0.042875890462436,0.0195630657122773,0.0867296272171769,-0.042875890462436,0.047929435857082,0.0867296272171769,-0.042875890462436,0.0693990364105308,-0.06460377855454791,0.046898841189371154,0.30970799979739644
7741,2021-10-11,16055.171875,17135.7751953125,15899.242434895834,15767.273736979168,0.00836978542505773,-319.1109341376905,-101.31533129334154,607700,0.577804400327077,True,False,False,False,True,0.0143625837079368,0.0341113153396481,-0.0137641224449676,0.0269300877540434,0.0685219867181983,-0.0137641224449676,0.0664273146017004,0.0873728193589469,-0.0266307053317798,0.1068222029311036,0.1424297250456747,-0.0266307053317798,0.06306124514332449,-0.06043124020979018,0.08376066639263091,0.32621998510674
5401,2021-10-12,284.29937744140625,300.07582397460936,282.89568298339844,281.570942586263,0.004704819272072447,-5.876546725815729,-3.800216821806575,32635500,0.6395725404466847,True,False,False,False,True,0.0076180328688884,0.0223465733574521,-0.0330116029166343,0.0482479350943469,0.0500255183604816,-0.0330116029166343,-0.0393599259418445,0.0766887643031457,-0.0446925211506483,-0.0624683203659283,0.0766887643031457,-0.1414423390547908,0.052574866992743885,-0.07010301741430913,0.0907603184972765,0.346349756000315
6326,2021-10-14,2074.32568359375,2129.724331054688,2058.605105794271,2054.9586067708333,0.001774487822490789,-15.158202918555162,-5.905242576379402,1735600,0.6079510724787948,True,False,False,False,True,0.0234307600432086,0.0537403265344842,0.008598648776849,0.0374033212506228,0.0696476826375733,0.008598648776849,0.0251505395555171,0.1023217027193783,-0.0232158510881039,0.092863503505822,0.1081257593572999,-0.0232158510881039,0.026012121218290794,-0.0021685352512529343,-0.006168601174472377,0.2701739971341181
6367,2021-10-14,23222.73828125,24270.040078125,23121.05067708333,22895.777916666662,0.009839052476687593,-622.3461319995185,-632.996152349526,702400,0.637045501954489,True,True,False,False,True,0.0272837555998539,0.0569928166508277,0.0068715506481387,-0.0072754999519766,0.0569928166508277,-0.0072754999519766,0.0274858574931862,0.0569928166508277,-0.0131366198565203,0.0877122217061974,0.0927647682581584,-0.0662894206496785,0.043152042333005874,-0.09424081200541035,0.09197620810026574,0.3571783867023116
7741,2021-10-14,16035.95703125,16975.24921875,15968.990677083331,15842.606901041669,0.007977460832746752,-319.23369382884084,-208.88573717703628,744200,0.7288611177763957,True,False,False,False,True,0.0185739810801166,0.069802327079439,0.0065906122006798,0.0089873709108314,0.069802327079439,-0.0017975297283578,0.063211581394839,0.0886757474461987,-0.0254643802492388,0.0665070319265419,0.1437986242401119,-0.0254643802492388,0.055333042560724514,-0.0826523119478606,0.09584539337183573,0.2927077761090281
8411,2021-10-15,1306.61474609375,1319.8656298828123,1301.427565104167,1300.7591829427083,0.0005138400483526429,0.8166872349609093,3.43788385209598,7607100,0.7667446638770443,True,False,True,False,True,-0.0182809113932376,0.0141117211556782,-0.0182809113932376,-0.0346374573188482,0.0141117211556782,-0.042655418636798,-0.0144322738828533,0.0150738224635988,-0.042655418636798,-0.0615779198915374,0.0150738224635988,-0.103912631510463,0.010039570308561497,0.018301247653047636,-0.050919787239737335,0.21866475950359812
9101,2021-10-15,1614.458251953125,1896.580048828125,1603.36244140625,1573.1977522786458,0.01917412422177245,-83.20616984790286,-44.86150285093785,38181600,0.8054952813097589,True,False,False,False,True,0.0373832136088365,0.1068090684925788,-0.0160213464986469,0.0921228625423249,0.1068090684925788,-0.0160213464986469,0.0240320280860468,0.1935914881771989,-0.017356555477647,0.0947929786697689,0.1935914881771989,-0.0453939016119634,0.14875290766098684,-0.23290837958436128,0.3794070512064527,0.7524740233920916
5401,2021-10-18,289.64178466796875,293.6734875488281,283.9886850992838,282.5266778564453,0.005174758199582685,-4.551176753111236,-4.699101323286864,37072000,0.7509005966167748,True,True,False,False,True,0.0004982624558764,0.007477445766961,-0.0473580186246469,0.0234296092859516,0.0383845795912107,-0.0473580186246469,-0.0523431611186281,0.0568293719790524,-0.0623130505381624,-0.0588236285771061,0.0568293719790524,-0.1572783299064296,0.01372852181690059,-0.06795343290171474,0.0937245853360349,0.356412018833878
9104,2021-10-19,1590.598876953125,1799.3361328125,1575.191818033854,1551.946064453125,0.014978454543728148,-87.21007240145718,-61.757921376056046,14806200,0.6035761587784169,True,False,False,False,True,0.002919912271398,0.0204380932820662,-0.0583940514309021,0.0627739312393544,0.0890511906946152,-0.0583940514309021,-0.0642334652782393,0.1167884371115079,-0.0715327715828659,0.1766426818465982,0.2087593110094816,-0.1065691534811611,0.11600792762000653,-0.2260201561689178,0.37903142092642206,0.744056943377219
5108,2021-10-22,2140.282470703125,2200.651650390625,2129.8096256510416,2127.571865234375,0.0010517907541611748,-6.851722483143931,3.514488707269913,2448800,0.8436777569913144,True,False,False,False,True,-0.0160753368724488,-1.497623768331735e-07,-0.0272496157722835,0.0111741192163845,0.0150949184378517,-0.0272496157722835,-0.0335230420652392,0.0150949184378517,-0.0519506699954454,-0.0464615289148114,0.0150949184378517,-0.1078218690138733,0.027432410612004063,-0.010877597386976579,0.017135232571611203,0.197541432012948
4901,2021-10-26,2699.372802734375,2798.856806640625,2685.6182421875,2671.97763671875,0.0051050597435018386,-30.378929401123514,-20.558134590314385,3082500,0.6546358090565918,True,False,False,False,True,0.0300999463579818,0.0379372929561405,-0.0253294227389985,0.0356656562021469,0.0870057293282029,-0.0253294227389985,0.0424805711613238,0.0870057293282029,-0.0253294227389985,-0.0244208204108467,0.0870057293282029,-0.0469106192679372,0.03554451362792563,-0.0714876304035369,0.044421333042576006,0.31469327161804644
4188,2021-10-27,814.4326171875,829.45017578125,807.6365266927083,804.818544921875,0.0035013877210134936,-4.472519389053446,-1.904220336612768,4588900,0.8506390590677801,True,False,False,False,True,-0.0117486471481895,0.0339988113536255,-0.0260968669076661,-0.0323351217476699,0.0339988113536255,-0.0421085054457087,-0.0450197187219342,0.0339988113536255,-0.0547930861241792,-0.1234143035975725,0.0339988113536255,-0.1578290849362768,0.01810543783368918,-0.02094201451802835,-0.0006548792073579612,0.2599146467522912
4901,2021-10-29,2698.453125,2766.059912109375,2693.051953125,2680.608668619792,0.004641962346415562,-34.17293400776089,-27.19963507520684,4058700,0.8902795737134246,True,False,False,False,True,0.0344277284150063,0.0873761989713994,0.0032949641422708,0.0504487343732809,0.0873761989713994,0.0032949641422708,0.0147709227219297,0.0873761989713994,0.0032949641422708,-0.0244292339071574,0.0873761989713994,-0.0465857905450635,0.02444154836032409,-0.07403533856971078,0.061008554735821896,0.31055025623583443
4188,2021-11-01,820.1060791015625,823.82515625,808.8775227864584,806.5826888020833,0.00284513170966183,-5.858895474450264,-3.9825999810919344,4844100,0.9906428718233976,True,False,False,False,True,-0.04223026955146,0.0268456478484515,-0.0487351614974621,-0.033453805116734,0.0268456478484515,-0.0487351614974621,-0.0683530632485049,0.0268456478484515,-0.1091377850700103,-0.1208053246732175,0.0268456478484515,-0.1636551905261531,0.004514401047628198,-0.033826639141355086,-0.021633552758193675,0.22890869012762619
5108,2021-11-01,2153.28955078125,2174.13416015625,2130.659977213542,2129.2725618489585,0.0006515912473781249,-17.53034947080505,-11.76039516065952,2925000,1.1528956402807942,True,False,False,False,True,-0.0187062763028134,0.0089631741556077,-0.0187062763028134,-0.0340998068679893,0.0089631741556077,-0.0489088973413124,-0.0993763629729858,0.0089631741556077,-0.1132111267611549,-0.021084428190244,0.0089631741556077,-0.1132111267611549,0.009587545128080705,-0.03843216766842761,-0.005612639203231629,0.19966166380136252
8316,2021-11-01,1065.6846923828125,1079.1470703125,1052.5679451497397,1050.798145345052,0.0016842433654149502,-5.722010520026743,-1.5771810220169091,20884500,0.967931658727444,True,False,False,False,True,-0.0073204293793568,0.0122874110710204,-0.0078432756584192,0.0203920028764883,0.0402613922264094,-0.0091503076314571,-0.0237910518438013,0.0402613922264094,-0.0321570315428116,0.0313725323991542,0.0402613922264094,-0.0321570315428116,0.012475016890690485,-0.027971061794721308,-0.011151123702793475,0.21106067831823652
8697,2021-11-01,1191.396484375,1212.18810546875,1177.2140852864584,1168.3399869791667,0.007595475979758515,-6.327381038738167,-0.634120582439683,2864000,1.042963998805544,True,False,False,False,True,-0.0699377658833269,-1.1776000363727945e-07,-0.0704870152341832,-0.0809226919892786,-1.1776000363727945e-07,-0.0898937653144827,-0.1175392831088779,-1.1776000363727945e-07,-0.1592822235826319,-0.0710362380019508,-1.1776000363727945e-07,-0.1592822235826319,0.01715214082694702,-0.04648919584629352,0.04007037903534538,0.2792403697948653
5108,2021-11-05,2151.191162109375,2159.0963671875,2134.8334049479167,2129.3452897135417,0.0025773721438637764,-15.280843341084164,-14.272924229256557,2903800,1.098883632923368,True,False,False,False,True,-0.0319875241721434,0.0099473716236333,-0.0479811514343503,-0.0429098885644183,0.0099473716236333,-0.0567582285988289,-0.0600739120847269,0.0099473716236333,-0.1123461047404599,0.0112105177920254,0.0114088721501643,-0.1123461047404599,0.003661348885701988,-0.05319032526897882,-0.011795300997767377,0.21076040575402855
6503,2021-11-10,1382.73974609375,1400.3785400390625,1378.7842578125,1375.3641634114583,0.0024866827942924274,-3.739971551787221,2.2865734601962533,3422800,0.7921965354709771,True,False,False,False,True,-0.0167160101290639,0.0180266585450601,-0.0213046687484617,-0.0314651088634253,0.0180266585450601,-0.0317928702479047,-0.0357260145396067,0.0180266585450601,-0.0770241166482227,-0.008194287058182,0.0180266585450601,-0.0770241166482227,0.012595732825797573,-0.014089143064043297,-0.01815587685977582,0.22906440148379686
4543,2021-11-11,2316.418212890625,2392.081083984375,2312.592666015625,2292.213212890625,0.008890731896314508,-27.04291378908738,-11.077755199144356,3495200,0.84544585948744,True,False,False,False,True,0.0168793394722139,0.0226430280360241,-0.0053518033071351,0.0306713213643816,0.0623716070735964,-0.0053518033071351,-0.0370521906031471,0.0623716070735964,-0.0671056630343729,-0.0549608249282861,0.0623716070735964,-0.0948947869535444,0.03163056286023624,-0.052758982487567385,0.07642145073051654,0.2867327829732184
8058,2021-11-11,985.5530395507812,1037.2090942382813,982.086914876302,973.616543782552,0.008699904647102796,-7.336290917491283,3.141998645393896,9859500,0.4565712078819486,True,False,False,False,True,0.0161478379575632,0.0267173186267166,0.0049910927501635,0.0320020664753819,0.0551965530670732,0.0049910927501635,0.0399293355589271,0.0593070131105955,-0.0067530553622908,0.1197886259753255,0.1197886259753255,-0.0067530553622908,0.04980293267235173,-0.09766664842426831,0.013339692001965275,0.2363644213328353
8316,2021-11-11,1066.5205078125,1071.1453857421875,1057.1761360677085,1053.5431030273437,0.0034483952577974986,-3.6670870837617713,-3.4622945728690198,10401000,0.5537600016611203,True,False,False,False,True,0.0188087677419177,0.0394461556546212,0.001567336528973,0.0130615584227697,0.0394461556546212,-0.0013061185074405,0.0094043266426582,0.0394461556546212,-0.0329155149293245,0.1180774358424967,0.1180774358424967,-0.0329155149293245,0.004317693929552767,-0.03051299446834954,-0.02432230397150814,0.18040292714947362
8630,2021-11-11,1372.3511962890625,1396.9957958984376,1364.6399088541666,1354.968798828125,0.007137514926104371,-4.0559130841768365,0.3341368152589734,1368000,0.6537025223455879,True,False,False,False,True,-0.0078222420837157,0.0205847123615616,-0.0144092893745777,-0.0137918385213133,0.0436393779979173,-0.0255249475203779,0.0158500470677667,0.0438450667151821,-0.04219837611147,0.0920129251120389,0.1060104263178032,-0.04219837611147,0.017641140855062916,-0.03884750899128819,0.007171518231846363,0.2191569713827419
6326,2021-11-12,2126.49609375,2129.02876953125,2092.916813151042,2089.3020458984374,0.0017301314856321692,-6.214407626391221,5.737025261948029,2402500,1.0121095058251588,True,False,False,False,True,0.0419373859947866,0.0436148863143597,-0.0270497530819183,-0.0027259071278861,0.0492765841449709,-0.0270497530819183,0.0660517273684153,0.0809395465350473,-0.0270497530819183,0.1185666846686983,0.1259660545594649,-0.0270497530819183,0.0011895920888882986,-0.002923331040927568,-0.012831748390669029,0.38568944835139546
8031,2021-11-12,1114.3648681640625,1114.7555615234376,1084.5149202473958,1083.276904296875,0.0011428434831484147,-0.3828239733520604,4.975012868864692,11380400,1.1848918069381411,True,False,False,False,True,0.0510224861174053,0.0510224861174053,-0.0060369698465487,0.0251217099321197,0.0796494731604697,-0.0060369698465487,0.0021421035687083,0.0796494731604697,-0.0212267329846783,0.1402142892274702,0.1448880967324162,-0.0212267329846783,0.00035047446530891285,-0.025731170661753122,-0.050419221145977966,0.26674961580513445
8830,2021-11-18,1824.1488037109373,1913.916948242188,1820.1925895182287,1810.3466292317707,0.005438715507557923,-19.608321766907466,-4.1731284366307975,1702200,0.8696007560857237,True,False,False,False,True,-0.060856053969414,0.0201134567055374,-0.0680762710174252,-0.0750385437021909,0.0201134567055374,-0.1031459573704079,-0.1232594772270109,0.0201134567055374,-0.1291903689987105,-0.1242907667698982,0.0201134567055374,-0.1542031928178938,0.04690284216026047,-0.06928692522570346,0.0720858628387413,0.1997934257107921
8750,2021-11-22,496.6947021484375,507.5917907714844,495.4623087565104,491.0739432779948,0.008936262122202221,-4.5635181467946495,-2.2199851226370217,17490800,1.2512626515539556,True,False,False,False,True,-0.0294930009734762,0.0203690818052906,-0.0401019806861995,0.0116697956682887,0.0203690818052906,-0.0464672868701268,-0.0112456047951755,0.0604708764456836,-0.0464672868701268,0.0835984116681489,0.1682579982990031,-0.0464672868701268,0.021468212885170004,-0.04958142620103212,0.016614175097846573,0.24407930723584162
8750,2021-11-25,499.4347229003906,506.7444689941406,497.1330627441406,493.0257332356771,0.008330862329452016,-4.241216023233505,-3.001358884870734,7966800,0.5455972409221215,True,False,False,False,True,-0.0422029250965309,-0.00042200182936,-0.0516985999964332,0.0059085353882444,0.0244777520586827,-0.0516985999964332,-0.0116056501133453,0.0546528744625041,-0.0516985999964332,0.0582400989595353,0.161848649865268,-0.0516985999964332,0.014424915398207365,-0.0391169418624292,0.008737616788670799,0.23655412146318625
6857,2021-11-29,2377.718017578125,2382.0498046875,2361.325458984375,2360.8652897135416,0.0001949155137475067,27.62998960157438,37.500190410266754,9082400,1.1527438970216806,True,False,True,False,True,0.0070849222410249,0.040485973369424,-0.0161944486795938,0.0495951744369853,0.0657893751938698,-0.0161944486795938,0.1093116810295125,0.1163967008901025,-0.0161944486795938,-0.1082995786175217,0.1518218094473515,-0.1153845989917298,0.0018185124008955325,0.053457023820071115,0.040410002618937346,0.36143989062377724
6098,2021-12-01,6893.7578125,7409.2674609375,6892.044173177083,6812.217610677083,0.011718146286883835,-96.75458077114764,16.27182868842549,5071200,1.095057428325261,True,False,False,False,True,0.0512967602031275,0.0512967602031275,-0.0116842313253048,-0.026503256455965,0.0584211764668265,-0.0735252010358143,-0.0051296122737848,0.0584211764668265,-0.0785124665355212,-0.2027642477739712,0.0584211764668265,-0.2856939647636112,0.06957633141944536,-0.036838159945161375,0.10503988514741536,0.2993388572775354
6971,2021-12-01,1526.138427734375,1541.777109375,1525.882802734375,1522.7284635416668,0.0020715047155364097,1.8809588555673145,8.415136281561072,5314400,1.2256909849071922,True,False,True,False,True,0.0402966663429884,0.0437880829269949,-0.0203667346460596,0.0522255974703822,0.0538258299565115,-0.0203667346460596,0.0541168758017636,0.0750653963886258,-0.0203667346460596,0.023421536465078,0.0750653963886258,-0.0341868670551733,0.010143283063117054,0.06567168007169832,0.005308010563142118,0.2621338044857281
4661,2021-12-03,3542.365966796875,3678.4208203125,3481.8018912760417,3453.5983854166666,0.008166411583486077,-23.202054738631432,26.10219607114282,4523500,1.0466703688278032,True,False,False,False,True,0.0478708098835172,0.0581686106712171,-0.019204125543768,0.0885052039242344,0.1388811449135247,-0.019204125543768,0.0681881447443064,0.1388811449135247,-0.019204125543768,0.1269132682510552,0.1388811449135247,-0.019204125543768,0.036987299757635234,0.03533808479003686,0.1057738069566948,0.31433155870595353
8053,2021-12-03,328.0469665527344,337.193056640625,327.6874060058594,327.0765242513021,0.0018677028440228227,-2.528077240125583,0.129799942575795,12077200,0.8256458006040643,True,False,False,False,True,0.0324410297352151,0.0415748887536169,-0.0009446837497164,0.0456693430534027,0.0557480837093391,-0.0009446837497164,0.0796851520585764,0.083464680012107,-0.0009446837497164,0.1322835052941813,0.1338583085004319,-0.0009446837497164,0.027124194605342614,0.002385508384029733,0.05790787407067299,0.22766717946276702
8766,2021-12-03,1687.7711181640625,1709.6702197265624,1671.1823193359376,1661.8397493489583,0.005621823638915391,-11.126677812192838,-5.206952250931549,3477600,0.7074871450586674,True,False,False,False,True,0.0285616727810151,0.0448827139793335,-0.0125808808153312,0.0814347608070202,0.1052362753351041,-0.0125808808153312,0.1208772086024083,0.1218972697282352,-0.0125808808153312,0.1667799176651379,0.2006120668262381,-0.0125808808153312,0.012808962400949107,0.02602833631305501,0.10707870014911058,0.20232015130758554
1928,2021-12-06,1910.6796875,1924.1862109375,1896.6141829427083,1891.71564453125,0.00258946867919585,-19.751399634544896,-14.358643663923628,1610900,1.020464400305335,True,False,False,False,True,0.0021318289057803,0.0330421734826351,-0.0017052571340036,-0.0038370109213425,0.0330421734826351,-0.0059687528196492,0.0726926312625988,0.0729055998521215,-0.0059687528196492,0.0211626568588567,0.0944361562795905,-0.028565139026667,0.007019343221942798,0.0124780402066752,0.07107369250119366,0.2162609821761972
6971,2021-12-06,1531.466552734375,1546.5992822265623,1528.2572444661455,1525.4666796875,0.0018293187362290464,-0.8978670248234266,4.07980314428402,2252000,0.5669830559681764,True,False,False,False,True,0.0426212045586027,0.0463904135850938,-0.0050737133234166,0.0300087503568931,0.0713251365671456,-0.0050737133234166,0.0629168036982015,0.0713251365671456,-0.0050737133234166,0.0043491936009687,0.0713251365671456,-0.0375470273471391,0.009784518631355802,0.00961237554775296,-0.00047744072018329753,0.18418674885104905
4063,2021-12-07,3518.8359375,3583.932587890625,3514.213056640625,3496.029996744792,0.005201059462522917,-28.409498304092267,-15.627938557210578,5096000,1.1242251097531382,True,False,False,False,True,0.0174717508009352,0.0295478044089261,-0.0023124740201188,0.009506664468674,0.0364850321962031,-0.0149025026150151,0.0154161282695137,0.0621788925881972,-0.0149025026150151,0.0077081682063715,0.0621788925881972,-0.0986638515261507,0.0181634695391798,-0.015646068467804253,0.017958197312094137,0.20712076639419275
4661,2021-12-07,3587.71728515625,3678.302529296875,3494.2191666666668,3466.462041015625,0.008007335814619099,-29.638771620492665,5.714669483046015,4689000,1.046464916979111,True,False,False,False,True,0.0247321420672881,0.0574333952683472,0.0074196110339352,0.0799671187162689,0.1244848708285633,0.0074196110339352,-0.0104423253981377,0.1244848708285633,-0.0123659309860891,0.1494914356912997,0.154163048028558,-0.0283045318208214,0.0246269151107429,-0.00406854306903337,0.13803990580061254,0.32587284509706343
9432,2021-12-07,109.15218353271484,110.76417358398436,108.2660855102539,107.62267547607422,0.005978387280687114,-0.7571937309240582,-0.2755971123079921,172125000,1.1606638626421328,True,False,False,False,True,0.0047617932597761,0.0095236854404801,-0.0203174785128325,0.0171428331782206,0.0336509174015005,-0.0203174785128325,0.0485713956200533,0.0539682840195165,-0.0250794024372246,0.0673015165171515,0.0765078944697741,-0.0250794024372246,0.01455335239825774,-0.0005367287871503867,0.023431599703131023,0.178875033181718
4689,2021-12-08,680.025146484375,724.060234375,679.592227376302,672.9600431315104,0.009855242242808204,-3.1391965263501334,6.168697683797423,24605000,1.402680456508212,True,False,False,False,True,-0.0560875290758936,0.0177837424389051,-0.0641586980950099,-0.0984952518199472,0.0177837424389051,-0.1421341422802535,-0.1266756672242202,0.0177837424389051,-0.1445964719085255,-0.2077976350110559,0.0177837424389051,-0.2641586251942496,0.06081688483919518,-0.09228101108419295,0.0505142950755757,0.30905487778595947
7733,2021-12-08,2403.3291015625,2424.744833984375,2329.517421875,2314.9995930989585,0.0062712014374946,-12.93097205684171,1.8553480763752632,4692100,1.079126184006412,True,False,False,False,True,-0.0296500337869548,0.0100810911985851,-0.0385450732001932,-0.0156156478907635,0.0310338569170713,-0.0385451893979089,-0.0017789451399812,0.0634512888987917,-0.0385451893979089,-0.1053567865863147,0.0634512888987917,-0.1142518251642238,0.008832159211855843,-0.015123395677979379,0.0703036977498328,0.2835438145222985
4568,2021-12-14,2682.76220703125,2703.82958984375,2675.5470182291665,2656.1594759114582,0.00729908821120584,-17.26544256375155,-11.713267400897593,3187300,0.8116198146971608,True,False,False,False,True,0.003152359619438,0.0210157793502607,-0.0388791463965048,0.0281960549275002,0.03992985422577,-0.0388791463965048,-0.0718039086711184,0.0455341261278343,-0.0868652037379645,-0.1658494253222933,0.0455341261278343,-0.1985989169872682,0.0077916829121311044,0.0007849118548983736,0.10430216346411092,0.3326391485282251
7203,2021-12-14,1796.0452880859375,1817.33427734375,1760.3630989583332,1747.5681022135416,0.007321601217477491,0.398538157872963,7.238819566501646,22353800,0.9607236134946044,True,False,True,False,True,0.0124694126764919,0.0586796774261391,0.002933963461253,0.0430316906522665,0.0586796774261391,-0.0046455631079217,0.1687041903792123,0.1848411101626912,-0.0046455631079217,0.0669926867725538,0.2102690436746188,-0.0046455631079217,0.011714404731819032,0.009954656239109627,0.09875917240501464,0.2378008328295887
7733,2021-12-14,2342.046630859375,2412.16525390625,2338.271201171875,2326.3756901041666,0.0051133233201794415,-18.123481937096585,-8.625453696355775,3380200,0.7687435539095006,True,False,False,False,True,0.003448131001041,0.0580120994925685,-0.0133875663656632,0.0718052067632903,0.0718052067632903,-0.0133875663656632,-0.063894665946282,0.0912777726235103,-0.0829616001610272,-0.1056796173635776,0.0912777726235103,-0.1537526484960302,0.02906874764625906,-0.012658201754138898,0.08033050037068545,0.2956625211765506
