strategy,phase,date,cash_jpy,market_value_jpy,equity_jpy,capital_utilization,open_positions
S1_V2_FOUNDATION,discovery,2021-11-29,166076.66748046875,139400.0,305476.66748046875,0.456335998260531,1
S1_V2_FOUNDATION,discovery,2021-11-30,166076.66748046875,133759.99755859375,299836.6650390625,0.4461095428111422,1
S1_V2_FOUNDATION,discovery,2021-12-01,166076.66748046875,135219.9951171875,301296.66259765625,0.4487935377424236,1
S1_V2_FOUNDATION,discovery,2021-12-02,166076.66748046875,133919.9951171875,299996.66259765625,0.4464049498337111,1
S1_V2_FOUNDATION,discovery,2021-12-03,166076.66748046875,136840.00244140625,302916.669921875,0.45174140623128645,1
S1_V2_FOUNDATION,discovery,2021-12-06,126006.66748046875,173719.9951171875,299726.66259765625,0.5795947334534727,2
S1_V2_FOUNDATION,discovery,2021-12-07,166431.66748046875,133619.9951171875,300051.66259765625,0.445323295196536,1
S1_V2_FOUNDATION,discovery,2021-12-08,153775.66772460938,145112.00256347656,298887.67028808594,0.4855068207517857,2
S1_V2_FOUNDATION,discovery,2021-12-09,225395.66513061523,72770.00122070312,298165.66635131836,0.2440589559193604,1
S1_V2_FOUNDATION,discovery,2021-12-10,297555.662689209,0.0,297555.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-13,297555.662689209,0.0,297555.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-14,297555.662689209,0.0,297555.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-15,12455.662689208984,281500.0,293955.662689209,0.9576274102860948,1
S1_V2_FOUNDATION,discovery,2021-12-16,263955.662689209,38300.0,302255.662689209,0.12671392045806448,1
S1_V2_FOUNDATION,discovery,2021-12-17,302115.662689209,0.0,302115.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-20,302115.662689209,0.0,302115.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-21,302115.662689209,0.0,302115.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-22,302115.662689209,0.0,302115.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-23,160915.66268920898,142900.0,303815.662689209,0.47035099749344017,1
S1_V2_FOUNDATION,discovery,2021-12-24,160915.66268920898,142600.0,303515.662689209,0.4698274834864722,1
S1_V2_FOUNDATION,discovery,2021-12-27,301315.662689209,0.0,301315.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-28,301315.662689209,0.0,301315.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-29,301315.662689209,0.0,301315.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2021-12-30,301315.662689209,0.0,301315.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-04,301315.662689209,0.0,301315.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-05,301315.662689209,0.0,301315.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-06,301315.662689209,0.0,301315.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-07,43548.987884521484,255333.3251953125,298882.313079834,0.8542938608987237,1
S1_V2_FOUNDATION,discovery,2022-01-11,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-12,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-13,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-14,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-17,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-18,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-19,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-20,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-21,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-24,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-25,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-26,297415.662689209,0.0,297415.662689209,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-27,18082.337493896484,267000.0,285082.3374938965,0.9365715264829986,1
S1_V2_FOUNDATION,discovery,2022-01-28,291082.3374938965,0.0,291082.3374938965,0.0,0
S1_V2_FOUNDATION,discovery,2022-01-31,57482.337493896484,235550.0,293032.3374938965,0.8038361977879189,1
S1_V2_FOUNDATION,discovery,2022-02-01,57482.337493896484,235850.0,293332.3374938965,0.8040368205394588,1
S1_V2_FOUNDATION,discovery,2022-02-02,57482.337493896484,241200.0,298682.3374938965,0.8075469143029887,1
S1_V2_FOUNDATION,discovery,2022-02-03,57482.337493896484,241600.0,299082.3374938965,0.8078043057455054,1
S1_V2_FOUNDATION,discovery,2022-02-04,57482.337493896484,245500.0,302982.3374938965,0.8102782559229069,1
S1_V2_FOUNDATION,discovery,2022-02-07,57482.337493896484,247150.0,304632.3374938965,0.8113058581804429,1
S1_V2_FOUNDATION,discovery,2022-02-08,57482.337493896484,243450.0,300932.3374938965,0.8089858405627067,1
S1_V2_FOUNDATION,discovery,2022-02-09,57482.337493896484,245500.0,302982.3374938965,0.8102782559229069,1
S1_V2_FOUNDATION,discovery,2022-02-10,57482.337493896484,244350.0,301832.3374938965,0.8095554042645982,1
S1_V2_FOUNDATION,discovery,2022-02-14,57482.337493896484,237000.0,294482.3374938965,0.8048020876800875,1
S1_V2_FOUNDATION,discovery,2022-02-15,57482.337493896484,236350.0,293832.3374938965,0.8043702814191086,1
S1_V2_FOUNDATION,discovery,2022-02-16,57482.337493896484,237700.0,295182.3374938965,0.8052649830544653,1
S1_V2_FOUNDATION,discovery,2022-02-17,57482.337493896484,237600.0,295082.3374938965,0.8051989896037561,1
S1_V2_FOUNDATION,discovery,2022-02-18,57482.337493896484,237100.0,294582.3374938965,0.8048683502788504,1
S1_V2_FOUNDATION,discovery,2022-02-21,57482.337493896484,236800.0,294282.3374938965,0.8046694273825092,1
S1_V2_FOUNDATION,discovery,2022-02-22,289232.3374938965,0.0,289232.3374938965,0.0,0
S1_V2_FOUNDATION,discovery,2022-02-24,289232.3374938965,0.0,289232.3374938965,0.0,0
S1_V2_FOUNDATION,discovery,2022-02-25,289232.3374938965,0.0,289232.3374938965,0.0,0
S1_V2_FOUNDATION,discovery,2022-02-28,17082.337493896484,269850.0,286932.3374938965,0.9404656246030134,1
S1_V2_FOUNDATION,discovery,2022-03-01,288882.3374938965,0.0,288882.3374938965,0.0,0
S1_V2_FOUNDATION,discovery,2022-03-02,288882.3374938965,0.0,288882.3374938965,0.0,0
S1_V2_FOUNDATION,discovery,2022-03-03,288882.3374938965,0.0,288882.3374938965,0.0,0
S1_V2_FOUNDATION,discovery,2022-03-04,50248.17611694336,235379.16259765625,285627.3387145996,0.8240778479291452,3
S1_V2_FOUNDATION,discovery,2022-03-07,281960.67611694336,0.0,281960.67611694336,0.0,0
S1_V2_FOUNDATION,discovery,2022-03-08,281960.67611694336,0.0,281960.67611694336,0.0,0
S1_V2_FOUNDATION,discovery,2022-03-09,281960.67611694336,0.0,281960.67611694336,0.0,0
S1_V2_FOUNDATION,discovery,2022-03-10,163060.67611694336,120330.00183105469,283390.67794799805,0.42460818648782495,2
S1_V2_FOUNDATION,discovery,2022-03-11,36660.67611694336,247870.00122070312,284530.6773376465,0.8711538718426522,3
S1_V2_FOUNDATION,discovery,2022-03-14,36660.67611694336,252703.33862304688,289364.01473999023,0.8733060289134948,3
S1_V2_FOUNDATION,discovery,2022-03-15,36660.67611694336,257816.66259765625,294477.3387145996,0.8755059514020058,3
S1_V2_FOUNDATION,discovery,2022-03-16,36660.67611694336,260690.00244140625,297350.6785583496,0.8767089542398694,3
S1_V2_FOUNDATION,discovery,2022-03-17,36660.67611694336,263489.9963378906,300150.672454834,0.877859090512416,3
S1_V2_FOUNDATION,discovery,2022-03-18,36660.67611694336,264623.3337402344,301284.00985717773,0.878318546894267,3
S1_V2_FOUNDATION,discovery,2022-03-22,36660.67611694336,274776.66015625,311437.33627319336,0.8822855456072083,3
S1_V2_FOUNDATION,discovery,2022-03-23,36660.67611694336,277396.6613769531,314057.3374938965,0.8832675701529953,3
S1_V2_FOUNDATION,discovery,2022-03-24,36660.67611694336,275603.3386230469,312264.01473999023,0.8825971793532814,3
S1_V2_FOUNDATION,discovery,2022-03-25,36660.67611694336,273270.0012207031,309930.6773376465,0.8817133030138727,3
S1_V2_FOUNDATION,discovery,2022-03-28,36660.67611694336,274546.6613769531,311207.3374938965,0.8821985483627539,3
S1_V2_FOUNDATION,discovery,2022-03-29,36660.67611694336,274200.0,310860.67611694336,0.8820671801435833,3
S1_V2_FOUNDATION,discovery,2022-03-30,36660.67611694336,267709.99755859375,304370.6736755371,0.8795525348278984,3
S1_V2_FOUNDATION,discovery,2022-03-31,36660.67611694336,261039.99633789062,297700.672454834,0.8768539022278985,3
S1_V2_FOUNDATION,discovery,2022-04-01,36660.67611694336,262363.3361816406,299024.012298584,0.8773988890218735,3
S1_V2_FOUNDATION,discovery,2022-04-04,36660.67611694336,262236.6638183594,298897.33993530273,0.8773469308061468,3
S1_V2_FOUNDATION,discovery,2022-04-05,36660.67611694336,255833.33740234375,292494.0135192871,0.8746617899086473,3
S1_V2_FOUNDATION,discovery,2022-04-06,164094.0135192871,128729.99877929688,292824.012298584,0.4396155826457111,2
S1_V2_FOUNDATION,discovery,2022-04-07,164094.0135192871,127350.0,291444.0135192871,0.4369621405573056,2
S1_V2_FOUNDATION,discovery,2022-04-08,164094.0135192871,126360.00366210938,290454.0171813965,0.4350430573772856,2
S1_V2_FOUNDATION,discovery,2022-04-11,164094.0135192871,129529.99877929688,293624.012298584,0.4411423907918635,2
S1_V2_FOUNDATION,discovery,2022-04-12,164094.0135192871,129800.0,293894.0135192871,0.4416558147805952,2
S1_V2_FOUNDATION,discovery,2022-04-13,164094.0135192871,129000.0,293094.0135192871,0.44013181453640005,2
S1_V2_FOUNDATION,discovery,2022-04-14,118654.01351928711,175040.00549316406,293694.0190124512,0.5959944505568676,3
S1_V2_FOUNDATION,discovery,2022-04-15,164074.01473999023,130289.99633789062,294364.01107788086,0.4426152363558444,2
S1_V2_FOUNDATION,discovery,2022-04-18,164074.01473999023,130639.99633789062,294714.01107788086,0.4432771820385825,2
S1_V2_FOUNDATION,discovery,2022-04-19,164074.01473999023,131259.99755859375,295334.012298584,0.44444592255730203,2
S1_V2_FOUNDATION,discovery,2022-04-20,164074.01473999023,134610.00366210938,298684.0184020996,0.4506769541344939,2
S1_V2_FOUNDATION,discovery,2022-04-21,164074.01473999023,135109.99755859375,299184.012298584,0.45159497835651297,2
S1_V2_FOUNDATION,discovery,2022-04-22,164074.01473999023,133560.00366210938,297634.0184020996,0.44873903990931435,2
S1_V2_FOUNDATION,discovery,2022-04-25,164074.01473999023,131989.99633789062,296064.01107788086,0.44581574051285183,2
S1_V2_FOUNDATION,discovery,2022-04-26,164074.01473999023,130440.00244140625,294514.0171813965,0.44289913155836624,2
S1_V2_FOUNDATION,discovery,2022-04-27,164074.01473999023,129010.00366210938,293084.0184020996,0.44018095686511566,2
S1_V2_FOUNDATION,discovery,2022-04-28,164074.01473999023,131920.00122070312,295994.01596069336,0.445684689916912,2
S1_V2_FOUNDATION,discovery,2022-05-02,44014.01107788086,249910.00061035156,293924.0116882324,0.8502537753718233,4
S1_V2_FOUNDATION,discovery,2022-05-06,85044.00985717773,213210.00366210938,298254.0135192871,0.7148604679156204,3
S1_V2_FOUNDATION,discovery,2022-05-09,85044.00985717773,209190.00244140625,294234.012298584,0.7109647209280604,3
S1_V2_FOUNDATION,discovery,2022-05-10,160444.00985717773,129610.00366210938,290054.0135192871,0.44684782013364893,2
S1_V2_FOUNDATION,discovery,2022-05-11,160444.00985717773,124450.0,284894.00985717773,0.43682912133669966,2
S1_V2_FOUNDATION,discovery,2022-05-12,286074.0086364746,0.0,286074.0086364746,0.0,0
S1_V2_FOUNDATION,discovery,2022-05-13,14807.34603881836,275233.33740234375,290040.6834411621,0.9489473481335863,2
S1_V2_FOUNDATION,discovery,2022-05-16,131397.34603881836,156041.66259765625,287439.0086364746,0.5428687753199247,2
S1_V2_FOUNDATION,discovery,2022-05-17,145967.34573364258,142566.66259765625,288534.0083312988,0.49410696306537005,1
S1_V2_FOUNDATION,discovery,2022-05-18,145967.34573364258,143166.66259765625,289134.0083312988,0.4951567732344076,1
S1_V2_FOUNDATION,discovery,2022-05-19,285134.0083312988,0.0,285134.0083312988,0.0,0
S1_V2_FOUNDATION,discovery,2022-05-20,285134.0083312988,0.0,285134.0083312988,0.0,0
S1_V2_FOUNDATION,discovery,2022-05-23,128884.00833129883,156250.0,285134.0083312988,0.5479879475423789,1
S1_V2_FOUNDATION,discovery,2022-05-24,54654.00955200195,230150.0,284804.00955200195,0.8080995782398817,2
S1_V2_FOUNDATION,discovery,2022-05-25,128154.00955200195,158700.0,286854.00955200195,0.5532430947988206,1
S1_V2_FOUNDATION,discovery,2022-05-26,128154.00955200195,158250.0,286404.00955200195,0.5525411471981043,1
S1_V2_FOUNDATION,discovery,2022-05-27,53604.00955200195,231379.99877929688,284984.0083312988,0.8119052017484211,2
S1_V2_FOUNDATION,discovery,2022-05-30,127204.00955200195,159400.0,286604.00955200195,0.5561680740236754,1
S1_V2_FOUNDATION,discovery,2022-05-31,127204.00955200195,161600.0,288804.00955200195,0.559549018210228,1
S1_V2_FOUNDATION,discovery,2022-06-01,127204.00955200195,164150.0,291354.00955200195,0.5634039505837035,1
S1_V2_FOUNDATION,discovery,2022-06-02,127204.00955200195,163100.0,290304.00955200195,0.5618248271930395,1
S1_V2_FOUNDATION,discovery,2022-06-03,127204.00955200195,162800.0,290004.00955200195,0.561371548798561,1
S1_V2_FOUNDATION,discovery,2022-06-06,127204.00955200195,165450.0,292654.00955200195,0.5653433563178332,1
S1_V2_FOUNDATION,discovery,2022-06-07,127204.00955200195,166700.0,293904.00955200195,0.5671919898408359,1
S1_V2_FOUNDATION,discovery,2022-06-08,127204.00955200195,172050.0,299254.00955200195,0.574929640065867,1
S1_V2_FOUNDATION,discovery,2022-06-09,127204.00955200195,175550.0,302754.00955200195,0.5798436831927307,1
S1_V2_FOUNDATION,discovery,2022-06-10,127204.00955200195,172950.0,300154.00955200195,0.5762041968326139,1
S1_V2_FOUNDATION,discovery,2022-06-13,127204.00955200195,167800.0,295004.00955200195,0.5688058282828898,1
S1_V2_FOUNDATION,discovery,2022-06-14,127204.00955200195,165750.0,292954.00955200195,0.5657884671162963,1
S1_V2_FOUNDATION,discovery,2022-06-15,127204.00955200195,160650.0,287854.00955200195,0.558095404854793,1
S1_V2_FOUNDATION,discovery,2022-06-16,127204.00955200195,163700.0,290904.00955200195,0.5627285792729406,1
S1_V2_FOUNDATION,discovery,2022-06-17,127204.00955200195,159700.0,286904.00955200195,0.556632165055379,1
S1_V2_FOUNDATION,discovery,2022-06-20,282404.00955200195,0.0,282404.00955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-06-21,267624.0092468262,14880.000305175781,282504.00955200195,0.05267181987530957,1
S1_V2_FOUNDATION,discovery,2022-06-22,3636.509246826172,276144.9996948242,279781.5089416504,0.9870023245618259,3
S1_V2_FOUNDATION,discovery,2022-06-23,67386.50924682617,212964.99938964844,280351.5086364746,0.759635646069575,2
S1_V2_FOUNDATION,discovery,2022-06-24,67386.50924682617,220719.99969482422,288106.5089416504,0.7661055645900946,2
S1_V2_FOUNDATION,discovery,2022-06-27,67386.50924682617,221485.00061035156,288871.50985717773,0.7667249730506721,2
S1_V2_FOUNDATION,discovery,2022-06-28,67386.50924682617,220739.99938964844,288126.5086364746,0.7661217998797645,2
S1_V2_FOUNDATION,discovery,2022-06-29,2836.509246826172,283125.0,285961.5092468262,0.9900808005444612,3
S1_V2_FOUNDATION,discovery,2022-06-30,65686.50924682617,219464.99938964844,285151.5086364746,0.7696434798436693,2
S1_V2_FOUNDATION,discovery,2022-07-01,65686.50924682617,215714.99938964844,281401.5086364746,0.7665737132501214,2
S1_V2_FOUNDATION,discovery,2022-07-04,65686.50924682617,218350.0,284036.5092468262,0.7687392039107728,2
S1_V2_FOUNDATION,discovery,2022-07-05,65686.50924682617,220280.00030517578,285966.50955200195,0.7702999929966229,2
S1_V2_FOUNDATION,discovery,2022-07-06,65686.50924682617,220100.0,285786.5092468262,0.7701553183180718,2
S1_V2_FOUNDATION,discovery,2022-07-07,65686.50924682617,226100.0,291786.5092468262,0.7748816097893647,2
S1_V2_FOUNDATION,discovery,2022-07-08,29186.509246826172,260037.5,289224.0092468262,0.8990868381818254,3
S1_V2_FOUNDATION,discovery,2022-07-11,29186.509246826172,265580.0003051758,294766.50955200195,0.9009843102895746,3
S1_V2_FOUNDATION,discovery,2022-07-12,29186.509246826172,262372.50061035156,291559.00985717773,0.8998950186409146,3
S1_V2_FOUNDATION,discovery,2022-07-13,29186.509246826172,264344.9996948242,293531.5089416504,0.9005677129788884,3
S1_V2_FOUNDATION,discovery,2022-07-14,65136.50924682617,230560.00061035156,295696.50985717773,0.7797183697626756,2
S1_V2_FOUNDATION,discovery,2022-07-15,65136.50924682617,231905.00030517578,297041.50955200195,0.7807158018249198,2
S1_V2_FOUNDATION,discovery,2022-07-19,65136.50924682617,231394.99969482422,296531.5089416504,0.7803386578400904,2
S1_V2_FOUNDATION,discovery,2022-07-20,14306.510467529297,288005.0003051758,302311.5107727051,0.9526762628688468,3
S1_V2_FOUNDATION,discovery,2022-07-21,14306.510467529297,291085.00061035156,305391.51107788086,0.9531535424248225,3
S1_V2_FOUNDATION,discovery,2022-07-22,64046.509857177734,241639.99938964844,305686.5092468262,0.790483034351171,2
S1_V2_FOUNDATION,discovery,2022-07-25,64046.509857177734,240414.99938964844,304461.5092468262,0.7896400434471492,2
S1_V2_FOUNDATION,discovery,2022-07-26,64046.509857177734,235080.00030517578,299126.5101623535,0.7858882189264471,2
S1_V2_FOUNDATION,discovery,2022-07-27,64046.509857177734,238455.00030517578,302501.5101623535,0.788277057450709,2
S1_V2_FOUNDATION,discovery,2022-07-28,64046.509857177734,241369.99969482422,305416.50955200195,0.7902978134642299,2
S1_V2_FOUNDATION,discovery,2022-07-29,64046.509857177734,241935.00061035156,305981.5104675293,0.7906850327024112,2
S1_V2_FOUNDATION,discovery,2022-08-01,64046.509857177734,240985.00061035156,305031.5104675293,0.7900331353996443,2
S1_V2_FOUNDATION,discovery,2022-08-02,64046.509857177734,235135.00061035156,299181.5104675293,0.7859275803605222,2
S1_V2_FOUNDATION,discovery,2022-08-03,64046.509857177734,239085.00061035156,303131.5104675293,0.7887170826998593,2
S1_V2_FOUNDATION,discovery,2022-08-04,64046.509857177734,239914.99938964844,303961.5092468262,0.7892940128640762,2
S1_V2_FOUNDATION,discovery,2022-08-05,64046.509857177734,236139.99938964844,300186.5092468262,0.7866442765270442,2
S1_V2_FOUNDATION,discovery,2022-08-08,64046.509857177734,235575.0,299621.50985717773,0.7862419494257701,2
S1_V2_FOUNDATION,discovery,2022-08-09,64046.509857177734,235250.0,299296.50985717773,0.7860098339010358,2
S1_V2_FOUNDATION,discovery,2022-08-10,64046.509857177734,231875.0,295921.50985717773,0.7835692650794839,2
S1_V2_FOUNDATION,discovery,2022-08-12,64046.509857177734,240539.99938964844,304586.5092468262,0.7897263735824993,2
S1_V2_FOUNDATION,discovery,2022-08-15,64046.509857177734,246714.99938964844,310761.5092468262,0.7939046247638475,2
S1_V2_FOUNDATION,discovery,2022-08-16,64046.509857177734,249485.00061035156,313531.5104675293,0.7957254447513955,2
S1_V2_FOUNDATION,discovery,2022-08-17,64046.509857177734,251514.99938964844,315561.5092468262,0.7970395375214099,2
S1_V2_FOUNDATION,discovery,2022-08-18,64046.509857177734,246035.00061035156,310081.5104675293,0.7934526642346046,2
S1_V2_FOUNDATION,discovery,2022-08-19,64046.509857177734,246644.99969482422,310691.50955200195,0.7938581908803081,2
S1_V2_FOUNDATION,discovery,2022-08-22,64046.509857177734,245505.00030517578,309551.5101623535,0.7930990230879938,2
S1_V2_FOUNDATION,discovery,2022-08-23,64046.509857177734,240644.99969482422,304691.50955200195,0.7897988363661743,2
S1_V2_FOUNDATION,discovery,2022-08-24,64046.509857177734,242400.0,306446.50985717773,0.7910026454958576,2
S1_V2_FOUNDATION,discovery,2022-08-25,64046.509857177734,246185.00061035156,310231.5104675293,0.7935525319118696,2
S1_V2_FOUNDATION,discovery,2022-08-26,64046.509857177734,248769.99969482422,312816.50955200195,0.795258536869101,2
S1_V2_FOUNDATION,discovery,2022-08-29,64046.509857177734,237444.99969482422,301491.50955200195,0.787567782746695,2
S1_V2_FOUNDATION,discovery,2022-08-30,79116.50955200195,224450.0,303566.50955200195,0.7393766866155272,1
S1_V2_FOUNDATION,discovery,2022-08-31,79116.50955200195,225300.0,304416.50955200195,0.7401044060703715,1
S1_V2_FOUNDATION,discovery,2022-09-01,79116.50955200195,224400.0,303516.50955200195,0.7393337526555642,1
S1_V2_FOUNDATION,discovery,2022-09-02,79116.50955200195,224050.0,303166.50955200195,0.7390328184042666,1
S1_V2_FOUNDATION,discovery,2022-09-05,79116.50955200195,221450.0,300566.50955200195,0.736775365725456,1
S1_V2_FOUNDATION,discovery,2022-09-06,79116.50955200195,222750.0,301866.50955200195,0.7379089529692504,1
S1_V2_FOUNDATION,discovery,2022-09-07,79116.50955200195,220800.0,299916.50955200195,0.7362048869194242,1
S1_V2_FOUNDATION,discovery,2022-09-08,79116.50955200195,227650.0,306766.50955200195,0.7420953491059283,1
S1_V2_FOUNDATION,discovery,2022-09-09,16116.509552001953,291475.0,307591.50955200195,0.9476041794018464,2
S1_V2_FOUNDATION,discovery,2022-09-12,16116.509552001953,297025.0,313141.50955200195,0.948532822828059,2
S1_V2_FOUNDATION,discovery,2022-09-13,16116.509552001953,295300.0,311416.50955200195,0.9482477355642228,2
S1_V2_FOUNDATION,discovery,2022-09-14,16116.509552001953,287850.0,303966.50955200195,0.946979324874457,2
S1_V2_FOUNDATION,discovery,2022-09-15,16116.509552001953,284900.0,301016.50955200195,0.9464597155286004,2
S1_V2_FOUNDATION,discovery,2022-09-16,16116.509552001953,283550.0,299666.50955200195,0.9462185161228195,2
S1_V2_FOUNDATION,discovery,2022-09-20,16116.509552001953,281575.0,297691.50955200195,0.9458617090683715,2
S1_V2_FOUNDATION,discovery,2022-09-21,230716.50955200195,64250.0,294966.50955200195,0.21782133876006307,1
S1_V2_FOUNDATION,discovery,2022-09-22,293156.50955200195,0.0,293156.50955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-09-26,293156.50955200195,0.0,293156.50955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-09-27,293156.50955200195,0.0,293156.50955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-09-28,254716.50955200195,37900.0,292616.50955200195,0.12952105832314514,1
S1_V2_FOUNDATION,discovery,2022-09-29,292741.50955200195,0.0,292741.50955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-09-30,54491.50955200195,240100.0,294591.50955200195,0.8150268837181711,1
S1_V2_FOUNDATION,discovery,2022-10-03,292791.50955200195,0.0,292791.50955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-10-04,104191.50955200195,188150.0,292341.50955200195,0.6435965945730048,1
S1_V2_FOUNDATION,discovery,2022-10-05,252504.00955200195,38750.0,291254.00955200195,0.13304537870432778,1
S1_V2_FOUNDATION,discovery,2022-10-06,252504.00955200195,39050.0,291554.00955200195,0.13393744802207905,1
S1_V2_FOUNDATION,discovery,2022-10-07,290984.00955200195,0.0,290984.00955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-10-11,290984.00955200195,0.0,290984.00955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-10-12,290984.00955200195,0.0,290984.00955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-10-13,1484.0095520019531,289550.0,291034.00955200195,0.9949009067555838,1
S1_V2_FOUNDATION,discovery,2022-10-14,1484.0095520019531,304900.0,306384.00955200195,0.995156374008644,1
S1_V2_FOUNDATION,discovery,2022-10-17,1484.0095520019531,299000.0,300484.00955200195,0.9950612694691657,1
S1_V2_FOUNDATION,discovery,2022-10-18,1484.0095520019531,307400.0,308884.00955200195,0.9951955766368278,1
S1_V2_FOUNDATION,discovery,2022-10-19,1484.0095520019531,308000.0,309484.00955200195,0.9952048910244179,1
S1_V2_FOUNDATION,discovery,2022-10-20,1484.0095520019531,302400.0,303884.00955200195,0.9951165263542832,1
S1_V2_FOUNDATION,discovery,2022-10-21,1484.0095520019531,300800.0,302284.00955200195,0.9950906779548104,1
S1_V2_FOUNDATION,discovery,2022-10-24,1484.0095520019531,298000.0,299484.00955200195,0.9950447786704142,1
S1_V2_FOUNDATION,discovery,2022-10-25,1484.0095520019531,300700.0,302184.00955200195,0.9950890533413662,1
S1_V2_FOUNDATION,discovery,2022-10-26,1484.0095520019531,306900.0,308384.00955200195,0.9951877869602973,1
S1_V2_FOUNDATION,discovery,2022-10-27,1484.0095520019531,308800.0,310284.00955200195,0.9952172541725737,1
S1_V2_FOUNDATION,discovery,2022-10-28,1484.0095520019531,307700.0,309184.00955200195,0.9952002383494792,1
S1_V2_FOUNDATION,discovery,2022-10-31,1484.0095520019531,314000.0,315484.00955200195,0.9952960863084335,1
S1_V2_FOUNDATION,discovery,2022-11-01,1484.0095520019531,312400.0,313884.00955200195,0.9952721084641424,1
S1_V2_FOUNDATION,discovery,2022-11-02,1484.0095520019531,309900.0,311384.00955200195,0.995234149774945,1
S1_V2_FOUNDATION,discovery,2022-11-04,1484.0095520019531,299050.0,300534.00955200195,0.9950620911283414,1
S1_V2_FOUNDATION,discovery,2022-11-07,1484.0095520019531,306300.0,307784.00955200195,0.995178405940705,1
S1_V2_FOUNDATION,discovery,2022-11-08,1484.0095520019531,310900.0,312384.00955200195,0.9952494061583683,1
S1_V2_FOUNDATION,discovery,2022-11-09,1484.0095520019531,301800.0,303284.00955200195,0.9951068651651168,1
S1_V2_FOUNDATION,discovery,2022-11-10,1484.0095520019531,297550.0,299034.00955200195,0.9950373218276235,1
S1_V2_FOUNDATION,discovery,2022-11-11,1484.0095520019531,309300.0,310784.00955200195,0.9952249488185021,1
S1_V2_FOUNDATION,discovery,2022-11-14,287084.00955200195,0.0,287084.00955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-11-15,287084.00955200195,0.0,287084.00955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-11-16,287084.00955200195,0.0,287084.00955200195,0.0,0
S1_V2_FOUNDATION,discovery,2022-11-17,195434.00955200195,92916.66870117188,288350.6782531738,0.32223495801730145,1
S1_V2_FOUNDATION,discovery,2022-11-18,195434.00955200195,92666.66870117188,288100.6782531738,0.3216468259048641,1
S1_V2_FOUNDATION,discovery,2022-11-21,195434.00955200195,92916.66870117188,288350.6782531738,0.32223495801730145,1
S1_V2_FOUNDATION,discovery,2022-11-22,195434.00955200195,94700.0,290134.00955200195,0.32640089366367964,1
S1_V2_FOUNDATION,discovery,2022-11-24,179754.00924682617,110477.99987792969,290232.00912475586,0.38065408502354703,2
S1_V2_FOUNDATION,discovery,2022-11-25,195274.00924682617,95116.66870117188,290390.67794799805,0.3275472524576184,1
S1_V2_FOUNDATION,discovery,2022-11-28,195274.00924682617,94983.33129882812,290257.3405456543,0.3272383434653853,1
S1_V2_FOUNDATION,discovery,2022-11-29,195274.00924682617,94466.66870117188,289740.67794799805,0.32603868179712936,1
S1_V2_FOUNDATION,discovery,2022-11-30,195274.00924682617,94100.0,289374.0092468262,0.3251846986704874,1
