code,event_count,5d_n,5d_win_rate,5d_mean_return,5d_median_return,5d_avg_gain,5d_avg_loss,5d_mean_max_up,5d_mean_max_down,5d_best_max_up,5d_worst_max_down,10d_n,10d_win_rate,10d_mean_return,10d_median_return,10d_avg_gain,10d_avg_loss,10d_mean_max_up,10d_mean_max_down,10d_best_max_up,10d_worst_max_down,20d_n,20d_win_rate,20d_mean_return,20d_median_return,20d_avg_gain,20d_avg_loss,20d_mean_max_up,20d_mean_max_down,20d_best_max_up,20d_worst_max_down,40d_n,40d_win_rate,40d_mean_return,40d_median_return,40d_avg_gain,40d_avg_loss,40d_mean_max_up,40d_mean_max_down,40d_best_max_up,40d_worst_max_down
8830,14,14,0.5,0.018966422512762458,-1.0115115187899794e-05,0.05810244705937189,-0.020169602033846972,0.046598342108229926,-0.027143452554697196,0.2114870913982343,-0.0680763997854458,14,0.5714285714285714,0.0444243070343252,0.0185726596500008,0.09474236874755557,-0.022666441916648614,0.07272558950739112,-0.034335567164777335,0.3148438861917104,-0.1031460173870281,14,0.7857142857142857,0.07345299989808933,0.06080539340428745,0.10777826859616683,-0.052406318661528124,0.11137576096174931,-0.04180960601741369,0.357156942701931,-0.1291904272724634,14,0.7142857142857143,0.04357857571080242,0.0706226391103804,0.10853003806979725,-0.11880008018668467,0.1479477555753065,-0.07319333506925076,0.357156942701931,-0.2378979502834713
8113,14,14,0.8571428571428571,0.01134129628375155,0.010956292297734049,0.01730295499497185,-0.024428655983570254,0.027375372689412845,-0.020606127925867655,0.0634772052437349,-0.0585533957682434,14,0.5714285714285714,0.005876636890580915,0.0036515458439244503,0.01905122253870996,-0.01402737276830938,0.036262470227982194,-0.024673493166277562,0.0717540767131048,-0.0585533957682434,14,0.6428571428571429,0.004192233436950943,0.010441751969892249,0.02386571339562647,-0.031220030488664997,0.047749528802463796,-0.034156705924401794,0.0810810904021446,-0.0640945570222918,14,0.7142857142857143,0.026226229983738598,0.01352185582718095,0.042550934901407475,-0.014585532310433576,0.07005076677717058,-0.045945197677369154,0.113644803048682,-0.1011306474335455
6971,14,14,0.5,0.010263639967587565,0.0019246615071662498,0.029157332262953802,-0.008630052327778673,0.026682286779207243,-0.020760341080771443,0.0645226130653267,-0.0436391157201051,14,0.6428571428571429,0.011795293865985672,0.032572284992181004,0.039089181091805814,-0.03733370314049059,0.03955485670479496,-0.029178224308254692,0.0713248859860742,-0.0800429902043621,14,0.5714285714285714,0.01846741846042296,0.05510379690022135,0.07953154424142328,-0.06295141591424415,0.07267000099828326,-0.0462199646546635,0.1704194765116014,-0.1129465818071505,14,0.7142857142857143,0.07842825886708431,0.04182044813093965,0.12978495937975215,-0.049963492414585274,0.13154565899903917,-0.057768639529467106,0.4456281407035176,-0.1393036533455035
8750,14,14,0.6428571428571429,0.020131636882589694,0.0077917042691965505,0.043021135535868865,-0.021069460693312822,0.0357062447328033,-0.029215118618268813,0.1466905339906445,-0.0539380875552243,14,0.8571428571428571,0.048059585986268936,0.05748153015643715,0.06286259685096532,-0.04075847920190935,0.07019135700700828,-0.03194692751631696,0.1565096952908586,-0.0750439812162695,14,0.5,0.008394012494224104,0.0005602664309362496,0.08786462902311687,-0.07107660403466867,0.09237383894792282,-0.060315861595385094,0.2094505761385612,-0.1891957630974253,14,0.5714285714285714,0.04177691667918123,0.04889660948404145,0.11848761278648881,-0.06050401146389555,0.127258022126935,-0.07398069569812515,0.2880886426592797,-0.1891957630974253
6702,13,13,0.46153846153846156,-0.00034809885846931666,-0.011366891257846,0.031759874201294336,-0.027869218623981014,0.036498080728332674,-0.025821701758645746,0.1376667298806786,-0.1022647181665676,13,0.46153846153846156,0.009972850518294388,-0.0030340618405143,0.0558938309804031,-0.02938798987779879,0.05046386143432712,-0.0344815622235588,0.1376667298806786,-0.1288815738469965,13,0.7692307692307693,0.03508552402698791,0.0194857859712294,0.0697067311416177,-0.08031849968844466,0.07955796822398806,-0.04691188292784739,0.2152602117071786,-0.2332476713236339,13,0.5384615384615384,0.05534213503183501,0.0312332247543689,0.15550387103873814,-0.061513223642885306,0.11221781132937013,-0.05521939771701483,0.2718544816660326,-0.2768640760912342
7741,13,13,0.5384615384615384,-0.02017618980737594,0.004757596770248,0.013633191927730628,-0.0596204684983336,0.02578194268800007,-0.04478175181306458,0.069802327079439,-0.165176289322435,13,0.6153846153846154,0.0016724684999036542,0.00898743180913,0.02564107121080026,-0.03667729583753092,0.042780872080081675,-0.06271661147725918,0.079670711551288,-0.165176289322435,13,0.6153846153846154,0.025191868439702943,0.0212623647783993,0.06570020981228131,-0.03962147775642244,0.06404640689927497,-0.07308926381750785,0.1213757669087745,-0.1668049265735328,13,0.6923076923076923,0.014555645367969229,0.0496222950289537,0.06146348277236391,-0.0909869887919188,0.09079739586845025,-0.08444899025957418,0.1437986242401119,-0.235131231076602
8591,13,13,0.5384615384615384,0.0020220853109599616,0.0006244911977533,0.019524104533882345,-0.018396937115782816,0.023858712119929938,-0.030780250413564695,0.0567453039217278,-0.0565399961002495,12,0.4166666666666667,-0.005033259245170592,-0.0029472516305113503,0.01692177014927014,-0.020715423098342543,0.030751309928873097,-0.039650467025309256,0.0706639350777382,-0.0757384266722449,12,0.3333333333333333,0.004825761734642691,-0.0063584285121991,0.04256136575108335,-0.014042040273577638,0.038974781623136855,-0.050845779151407984,0.073953495796476,-0.0757384266722449,12,0.5,0.022132206341359567,-0.0045990885762971,0.07199712281481677,-0.027732710132097632,0.06976733430860475,-0.06254849334294499,0.2781143331749105,-0.1516058726536016
4661,12,12,0.5,0.007863926932205558,0.00222229700932645,0.04414457983854055,-0.028416725974129434,0.034222111046296,-0.02417799312375631,0.118210773528508,-0.0697890835036845,12,0.5833333333333334,0.03465206938484636,0.009694723102806899,0.07439257223859676,-0.0209846346104042,0.0653663370714538,-0.024585582639035226,0.2034077249567627,-0.0697890835036845,12,0.5,0.05001299585911891,-0.00011223528351555004,0.12089757203735875,-0.020871580319120935,0.10283237606485503,-0.03470706176856038,0.2215103770733961,-0.0769965043461384,12,0.5,0.07069760069784674,0.060219204197149545,0.1908591721672049,-0.049463970771511406,0.12401569515834375,-0.04723532468865375,0.3232161214449722,-0.1140646118352404
8725,12,12,0.4166666666666667,-0.0032423320048374834,-0.00135704128572655,0.02095802476804742,-0.020528301128326702,0.017005364699466074,-0.022177474295133018,0.0606299086249799,-0.0562034464740964,12,0.5833333333333334,0.01698351236519121,0.0061287336340074,0.04106692356706811,-0.016733263317436457,0.036195008054358255,-0.024600266989505723,0.1174421497885045,-0.0562034464740964,12,0.5,-0.002136923289157285,0.0003885082758857501,0.026979611292870867,-0.031253457871185435,0.048301241759054224,-0.03977527772985395,0.1286389649166459,-0.0890268816508325,12,0.6666666666666666,0.027889113238027233,0.0463419243970125,0.06582913220038265,-0.047990924686683596,0.08911538760169946,-0.05433366914356321,0.1798954963921373,-0.0971495234168455
6954,12,12,0.4166666666666667,0.004262241142237999,-0.0029829162339554,0.04209163442903948,-0.0227587540626202,0.029322405001662635,-0.027981512392227084,0.0756425186522873,-0.106484069312465,12,0.5,0.0008220568790173061,0.00098557257711735,0.049857446834864684,-0.05785599969219609,0.04414901468451345,-0.049096288247675535,0.1175030719479086,-0.1392064606404603,12,0.5833333333333334,-0.005198482329648564,0.0414055356124436,0.0927792336865616,-0.14236728475234278,0.07147856226415268,-0.10135132787232097,0.1603796184569881,-0.2892426293532263,11,0.5454545454545454,0.013458094036497099,0.06025832506463,0.10903730702870236,-0.10123696155414923,0.11393253278095433,-0.10703770102036861,0.2886701512780805,-0.2954358068020836
7733,12,12,0.6666666666666666,0.013372238603181394,0.0066352711175443006,0.036786033083660644,-0.03345535035777712,0.03865764752529322,-0.019803852330547298,0.1051480628300389,-0.1020854585840006,12,0.75,0.027286970308024336,0.039343120216808705,0.051816570620944406,-0.04630183063073587,0.06294961495705746,-0.03129380295811504,0.1119475697947081,-0.1020854585840006,12,0.5833333333333334,-0.003865117273955325,0.0032959076969934498,0.0349910170666175,-0.058263705350757276,0.0772976848053938,-0.054710811260725835,0.1135700060482221,-0.1714001336689892,12,0.4166666666666667,-0.02831114087423935,-0.06729211010873676,0.07272733285797442,-0.10048147925439208,0.0922312408167133,-0.09815720762773202,0.2174930016162801,-0.2063555458032475
7182,12,12,0.5,0.010476346753167274,0.0014442484331927,0.03560744874186022,-0.014654755235525667,0.025405767178647783,-0.01457629288284022,0.0737370567932225,-0.0380039825735439,11,0.6363636363636364,0.02030882153517538,0.0156249880773335,0.03865468583043562,-0.011796440981530024,0.03966336541490828,-0.02395171901997413,0.0982913053094542,-0.0479003389141163,10,0.6,0.003616724644544769,0.00849244001289025,0.03110949907388505,-0.03762243699946565,0.051325070375313045,-0.05323620657524706,0.1240325077776445,-0.2179428438480753,10,0.3,0.0007138841801069579,-0.02566338304434685,0.08209957798937423,-0.03416569888100759,0.06975802939435924,-0.10295233196525806,0.2802756204334045,-0.2179428438480753
4568,12,12,0.9166666666666666,0.03372491727816016,0.02638813456160735,0.03910377345789476,-0.0254425006989204,0.04856025835031941,-0.021559800748413942,0.091026716707302,-0.0479929556497356,12,0.8333333333333334,0.0520901053097021,0.0315625605400333,0.06505688300935122,-0.0127437831885435,0.09816027960750003,-0.02343651365976711,0.2638683812787097,-0.0479929556497356,12,0.6666666666666666,0.037696742673444146,0.0143539296757855,0.09299063891468201,-0.07289104980903158,0.12190174553554635,-0.052145854951993344,0.2703256197875248,-0.1019452463899444,12,0.3333333333333333,-0.010638765228116354,-0.07732557702147666,0.17614375240097635,-0.10403002404266272,0.15448265601962244,-0.11585112099478262,0.2835338815582393,-0.1985990204737886
9432,12,12,0.4166666666666667,-0.003637220975206259,-0.007960850989232,0.014572537444036578,-0.01664419127466543,0.017907748596211935,-0.013339878134622963,0.0371244405874366,-0.0363416704629434,12,0.4166666666666667,-0.010070425382354718,-0.011505191497938199,0.01681561231196044,-0.02927473802115126,0.0220911223648185,-0.025468529872076415,0.0390727567344204,-0.0558258721428142,12,0.6666666666666666,0.002963942734901084,0.00494439220581285,0.021102339112670364,-0.033312850020637476,0.03514007926680272,-0.03004502326980069,0.1070544384860614,-0.0558258721428142,12,0.75,0.025333479795792254,0.0292907310629575,0.04393481370779187,-0.030470521940206597,0.06316424599446044,-0.03438326341654421,0.1130986414664307,-0.0629869931704038
