date,equity,cash,holding_code,scheduled_code
2020-08-31,300866.4931795392,234166.49317953922,6723,
2020-09-01,301166.4931795392,234166.49317953922,6723,
2020-09-02,303366.4931795392,234166.49317953922,6723,
2020-09-03,303866.4931795392,234166.49317953922,6723,
2020-09-04,302266.4931795392,234166.49317953922,6723,
2020-09-07,303066.4931795392,234166.49317953922,6723,
2020-09-08,307466.4931795392,234166.49317953922,6723,
2020-09-09,307166.4931795392,234166.49317953922,6723,
2020-09-10,312666.4931795392,234166.49317953922,6723,
2020-09-11,312566.4931795392,234166.49317953922,6723,
2020-09-14,311366.4931795392,234166.49317953922,6723,
2020-09-15,312666.4931795392,234166.49317953922,6723,
2020-09-16,312366.4931795392,234166.49317953922,6723,
2020-09-17,312266.4931795392,234166.49317953922,6723,
2020-09-18,312766.4931795392,234166.49317953922,6723,
2020-09-23,310466.4931795392,234166.49317953922,6723,
2020-09-24,307666.4931795392,234166.49317953922,6723,
2020-09-25,309266.4931795392,234166.49317953922,6723,
2020-09-28,311166.4931795392,234166.49317953922,6723,
2020-09-29,311166.4931795392,234166.49317953922,6723,
2020-09-30,310666.4931795392,234166.49317953922,6723,
2020-10-02,313966.4931795392,234166.49317953922,6723,
2020-10-05,314966.4931795392,234166.49317953922,6723,
2020-10-06,315966.4931795392,234166.49317953922,6723,
2020-10-07,317566.4931795392,234166.49317953922,6723,
2020-10-08,316966.4931795392,234166.49317953922,6723,
2020-10-09,317366.4931795392,234166.49317953922,6723,
2020-10-12,318366.4931795392,234166.49317953922,6723,
2020-10-13,321166.4931795392,234166.49317953922,6723,
2020-10-14,318666.4931795392,234166.49317953922,6723,
2020-10-15,319266.4931795392,234166.49317953922,6723,
2020-10-16,320866.4931795392,234166.49317953922,6723,
2020-10-19,322666.4931795392,234166.49317953922,6723,
2020-10-20,323466.4931795392,234166.49317953922,6723,
2020-10-21,325166.4931795392,234166.49317953922,6723,
2020-10-22,324866.4931795392,234166.49317953922,6723,
2020-10-23,326066.4931795392,234166.49317953922,6723,
2020-10-26,323066.4931795392,234166.49317953922,6723,
2020-10-27,322866.4931795392,234166.49317953922,6723,
2020-10-28,320166.4931795392,234166.49317953922,6723,
2020-10-29,318581.9931795392,318581.9931795392,,
2020-10-30,318581.9931795392,318581.9931795392,,
2020-11-02,318581.9931795392,318581.9931795392,,7203
2020-11-04,318581.9931795392,318581.9931795392,,6501
2020-11-05,318581.9931795392,318581.9931795392,,9984
2020-11-06,318581.9931795392,318581.9931795392,,
2020-11-09,318581.9931795392,318581.9931795392,,
2020-11-10,318581.9931795392,318581.9931795392,,
2020-11-11,318581.9931795392,318581.9931795392,,
2020-11-12,318581.9931795392,318581.9931795392,,9984
2020-11-13,318581.9931795392,318581.9931795392,,
2020-11-16,318581.9931795392,318581.9931795392,,
2020-11-17,318581.9931795392,318581.9931795392,,
2020-11-18,318581.9931795392,318581.9931795392,,
2020-11-19,318581.9931795392,318581.9931795392,,
2020-11-20,318581.9931795392,318581.9931795392,,9984
2020-11-24,318581.9931795392,318581.9931795392,,
2020-11-25,318581.9931795392,318581.9931795392,,
2020-11-26,318581.9931795392,318581.9931795392,,
2020-11-27,318581.9931795392,318581.9931795392,,
2020-11-30,318581.9931795392,318581.9931795392,,
2020-12-01,318581.9931795392,318581.9931795392,,8316
2020-12-02,318581.9931795392,318581.9931795392,,7203
2020-12-03,318581.9931795392,318581.9931795392,,
2020-12-04,318581.9931795392,318581.9931795392,,
2020-12-07,318581.9931795392,318581.9931795392,,
2020-12-08,318581.9931795392,318581.9931795392,,
2020-12-09,318581.9931795392,318581.9931795392,,
2020-12-10,318581.9931795392,318581.9931795392,,
2020-12-11,318581.9931795392,318581.9931795392,,7182
2020-12-14,319397.0931795392,233597.09317953922,7182,
2020-12-15,319397.0931795392,233597.09317953922,7182,
2020-12-16,320497.0931795392,233597.09317953922,7182,
2020-12-17,320297.0931795392,233597.09317953922,7182,
2020-12-18,321197.0931795392,233597.09317953922,7182,
2020-12-21,319597.0931795392,233597.09317953922,7182,
2020-12-22,318026.8646081106,318026.8646081106,,
2020-12-23,318026.8646081106,318026.8646081106,,
2020-12-24,318026.8646081106,318026.8646081106,,
2020-12-25,318026.8646081106,318026.8646081106,,4901
2020-12-28,318026.8646081106,318026.8646081106,,
2020-12-29,318026.8646081106,318026.8646081106,,8830
2020-12-30,318026.8646081106,318026.8646081106,,
2021-01-04,318026.8646081106,318026.8646081106,,
2021-01-05,318026.8646081106,318026.8646081106,,
2021-01-06,318026.8646081106,318026.8646081106,,1925
2021-01-07,318026.8646081106,318026.8646081106,,7269
2021-01-08,318026.8646081106,318026.8646081106,,
2021-01-12,318026.8646081106,318026.8646081106,,
2021-01-13,318026.8646081106,318026.8646081106,,
2021-01-14,318026.8646081106,318026.8646081106,,4661
2021-01-15,318026.8646081106,318026.8646081106,,
2021-01-18,318026.8646081106,318026.8646081106,,4543
2021-01-19,318026.8646081106,318026.8646081106,,7267
2021-01-20,318026.8646081106,318026.8646081106,,
2021-01-21,318026.8646081106,318026.8646081106,,
2021-01-22,318026.8646081106,318026.8646081106,,
2021-01-25,318026.8646081106,318026.8646081106,,
2021-01-26,318026.8646081106,318026.8646081106,,
2021-01-27,318026.8646081106,318026.8646081106,,
2021-01-28,318026.8646081106,318026.8646081106,,8309
2021-01-29,318026.8646081106,318026.8646081106,,7741
2021-02-01,318026.8646081106,318026.8646081106,,
2021-02-02,318026.8646081106,318026.8646081106,,7203
2021-02-03,318026.8646081106,318026.8646081106,,5401
2021-02-04,318026.8646081106,318026.8646081106,,8725
2021-02-05,318026.8646081106,318026.8646081106,,4502
2021-02-08,318026.8646081106,318026.8646081106,,2802
2021-02-09,318026.8646081106,318026.8646081106,,7741
2021-02-10,318026.8646081106,318026.8646081106,,2802
2021-02-12,318026.8646081106,318026.8646081106,,
2021-02-15,318026.8646081106,318026.8646081106,,7832
2021-02-16,318026.8646081106,318026.8646081106,,
2021-02-17,318026.8646081106,318026.8646081106,,
2021-02-18,318026.8646081106,318026.8646081106,,
2021-02-19,318026.8646081106,318026.8646081106,,
2021-02-22,318026.8646081106,318026.8646081106,,8725
2021-02-24,318026.8646081106,318026.8646081106,,
2021-02-25,318026.8646081106,318026.8646081106,,8766
2021-02-26,318026.8646081106,318026.8646081106,,
2021-03-01,318026.8646081106,318026.8646081106,,6762
2021-03-02,318026.8646081106,318026.8646081106,,
2021-03-03,318026.8646081106,318026.8646081106,,
2021-03-04,318026.8646081106,318026.8646081106,,
2021-03-05,318026.8646081106,318026.8646081106,,
2021-03-08,318026.8646081106,318026.8646081106,,
2021-03-09,318026.8646081106,318026.8646081106,,6702
2021-03-10,318026.8646081106,318026.8646081106,,6857
2021-03-11,318026.8646081106,318026.8646081106,,
2021-03-12,318026.8646081106,318026.8646081106,,6954
2021-03-15,318026.8646081106,318026.8646081106,,
2021-03-16,318026.8646081106,318026.8646081106,,7974
2021-03-17,318026.8646081106,318026.8646081106,,
2021-03-18,318026.8646081106,318026.8646081106,,
2021-03-19,318026.8646081106,318026.8646081106,,8267
2021-03-22,318026.8646081106,318026.8646081106,,
2021-03-23,318026.8646081106,318026.8646081106,,
2021-03-24,318026.8646081106,318026.8646081106,,
2021-03-25,318026.8646081106,318026.8646081106,,6723
2021-03-26,318026.8646081106,318026.8646081106,,
2021-03-29,318026.8646081106,318026.8646081106,,
2021-03-30,318026.8646081106,318026.8646081106,,
2021-03-31,318026.8646081106,318026.8646081106,,
2021-04-01,318026.8646081106,318026.8646081106,,
2021-04-02,318026.8646081106,318026.8646081106,,
2021-04-05,318026.8646081106,318026.8646081106,,8630
2021-04-06,318026.8646081106,318026.8646081106,,
2021-04-07,318026.8646081106,318026.8646081106,,
2021-04-08,318026.8646081106,318026.8646081106,,
2021-04-09,318026.8646081106,318026.8646081106,,9432
2021-04-12,318026.8646081106,318026.8646081106,,9021
2021-04-13,318026.8646081106,318026.8646081106,,
2021-04-14,318026.8646081106,318026.8646081106,,9020
2021-04-15,318026.8646081106,318026.8646081106,,4507
2021-04-16,318026.8646081106,318026.8646081106,,8725
2021-04-19,318026.8646081106,318026.8646081106,,
2021-04-20,318026.8646081106,318026.8646081106,,
2021-04-21,318026.8646081106,318026.8646081106,,
2021-04-22,318026.8646081106,318026.8646081106,,6702
2021-04-23,318026.8646081106,318026.8646081106,,8801
2021-04-26,318026.8646081106,318026.8646081106,,9020
2021-04-27,318026.8646081106,318026.8646081106,,
2021-04-28,318026.8646081106,318026.8646081106,,9432
2021-04-30,318026.8646081106,318026.8646081106,,5020
2021-05-06,319351.9627770559,172981.96460811063,5020,
2021-05-07,320041.96827022,172981.96460811063,5020,
2021-05-10,325231.9646081106,172981.96460811063,5020,
2021-05-11,322861.9664391653,172981.96460811063,5020,
2021-05-12,317221.1588675362,317221.1588675362,,
2021-05-13,317221.1588675362,317221.1588675362,,
2021-05-14,317221.1588675362,317221.1588675362,,8035
2021-05-17,317221.1588675362,317221.1588675362,,
2021-05-18,317221.1588675362,317221.1588675362,,8035
2021-05-19,317221.1588675362,317221.1588675362,,
2021-05-20,317221.1588675362,317221.1588675362,,8035
2021-05-21,317221.1588675362,317221.1588675362,,
2021-05-24,317221.1588675362,317221.1588675362,,6326
2021-05-25,317221.1588675362,317221.1588675362,,6857
2021-05-26,317221.1588675362,317221.1588675362,,
2021-05-27,317221.1588675362,317221.1588675362,,6857
2021-05-28,317221.1588675362,317221.1588675362,,6326
2021-05-31,317221.1588675362,317221.1588675362,,
2021-06-01,317221.1588675362,317221.1588675362,,
2021-06-02,317221.1588675362,317221.1588675362,,8697
2021-06-03,317221.1588675362,317221.1588675362,,
2021-06-04,317221.1588675362,317221.1588675362,,
2021-06-07,317221.1588675362,317221.1588675362,,
2021-06-08,317221.1588675362,317221.1588675362,,
2021-06-09,317221.1588675362,317221.1588675362,,
2021-06-10,317221.1588675362,317221.1588675362,,
2021-06-11,317221.1588675362,317221.1588675362,,
2021-06-14,317221.1588675362,317221.1588675362,,
2021-06-15,317221.1588675362,317221.1588675362,,
2021-06-16,317221.1588675362,317221.1588675362,,
2021-06-17,317221.1588675362,317221.1588675362,,
2021-06-18,317221.1588675362,317221.1588675362,,
2021-06-21,317221.1588675362,317221.1588675362,,
2021-06-22,317221.1588675362,317221.1588675362,,6902
2021-06-23,317221.1588675362,317221.1588675362,,
2021-06-24,317221.1588675362,317221.1588675362,,9432
2021-06-25,317221.1588675362,317221.1588675362,,4063
2021-06-28,317221.1588675362,317221.1588675362,,8411
2021-06-29,316661.1588675362,157061.15886753623,8411,
2021-06-30,315811.1588675362,157061.15886753623,8411,
2021-07-01,315811.1588675362,157061.15886753623,8411,
2021-07-02,317411.1588675362,157061.15886753623,8411,
2021-07-05,315411.1588675362,157061.15886753623,8411,
2021-07-06,316111.1588675362,157061.15886753623,8411,
2021-07-07,313104.9588675362,313104.9588675362,,
2021-07-08,313104.9588675362,313104.9588675362,,
2021-07-09,313104.9588675362,313104.9588675362,,
2021-07-12,313104.9588675362,313104.9588675362,,8002
2021-07-13,313977.5000906808,215547.50131138388,8002,
2021-07-14,311597.5013113839,215547.50131138388,8002,
2021-07-15,311044.76298392157,311044.76298392157,,
2021-07-16,311044.76298392157,311044.76298392157,,
2021-07-19,311044.76298392157,311044.76298392157,,
2021-07-20,311044.76298392157,311044.76298392157,,
2021-07-21,311044.76298392157,311044.76298392157,,
2021-07-26,311044.76298392157,311044.76298392157,,7267
2021-07-27,311044.76298392157,311044.76298392157,,2502
2021-07-28,311044.76298392157,311044.76298392157,,
2021-07-29,311044.76298392157,311044.76298392157,,8002
2021-07-30,309110.3366472516,216520.3342058454,8002,
2021-08-02,311960.3366472516,216520.3342058454,8002,
2021-08-03,316010.3366472516,216520.3342058454,8002,
2021-08-04,310520.33420584537,216520.3342058454,8002,
2021-08-05,308800.81944972445,308800.81944972445,,
2021-08-06,308800.81944972445,308800.81944972445,,
2021-08-10,308800.81944972445,308800.81944972445,,6702
2021-08-11,308800.81944972445,308800.81944972445,,
2021-08-12,308800.81944972445,308800.81944972445,,
2021-08-13,308800.81944972445,308800.81944972445,,
2021-08-16,308800.81944972445,308800.81944972445,,
2021-08-17,308800.81944972445,308800.81944972445,,
2021-08-18,308800.81944972445,308800.81944972445,,
2021-08-19,308800.81944972445,308800.81944972445,,4503
2021-08-20,308800.81944972445,308800.81944972445,,7936
2021-08-23,308800.81944972445,308800.81944972445,,6702
2021-08-24,308800.81944972445,308800.81944972445,,6920
2021-08-25,308800.81944972445,308800.81944972445,,1925
2021-08-26,308800.81944972445,308800.81944972445,,
2021-08-27,308800.81944972445,308800.81944972445,,
2021-08-30,308800.81944972445,308800.81944972445,,6501
2021-08-31,308800.81944972445,308800.81944972445,,
2021-09-01,308800.81944972445,308800.81944972445,,7203
2021-09-02,308800.81944972445,308800.81944972445,,
2021-09-03,308800.81944972445,308800.81944972445,,
2021-09-06,308800.81944972445,308800.81944972445,,
2021-09-07,308800.81944972445,308800.81944972445,,
2021-09-08,308800.81944972445,308800.81944972445,,
2021-09-09,308800.81944972445,308800.81944972445,,
2021-09-10,308800.81944972445,308800.81944972445,,
2021-09-13,308800.81944972445,308800.81944972445,,
2021-09-14,308800.81944972445,308800.81944972445,,
2021-09-15,308800.81944972445,308800.81944972445,,
2021-09-16,308800.81944972445,308800.81944972445,,
2021-09-17,308800.81944972445,308800.81944972445,,
2021-09-21,308800.81944972445,308800.81944972445,,
2021-09-22,308800.81944972445,308800.81944972445,,
2021-09-24,308800.81944972445,308800.81944972445,,8001
2021-09-27,308800.81944972445,308800.81944972445,,
2021-09-28,308800.81944972445,308800.81944972445,,
2021-09-29,308800.81944972445,308800.81944972445,,
2021-09-30,308800.81944972445,308800.81944972445,,
2021-10-01,308800.81944972445,308800.81944972445,,
2021-10-04,308800.81944972445,308800.81944972445,,8053
2021-10-05,308800.81944972445,308800.81944972445,,
2021-10-06,308800.81944972445,308800.81944972445,,4307
2021-10-07,308800.81944972445,308800.81944972445,,9101
2021-10-08,308800.81944972445,308800.81944972445,,6861
2021-10-11,308800.81944972445,308800.81944972445,,9101
2021-10-12,308800.81944972445,308800.81944972445,,
2021-10-13,308800.81944972445,308800.81944972445,,
2021-10-14,308800.81944972445,308800.81944972445,,6367
2021-10-15,308800.81944972445,308800.81944972445,,8316
2021-10-18,308800.81944972445,308800.81944972445,,
2021-10-19,308800.81944972445,308800.81944972445,,9101
2021-10-20,308800.81944972445,308800.81944972445,,
2021-10-21,308800.81944972445,308800.81944972445,,
2021-10-22,308800.81944972445,308800.81944972445,,9101
2021-10-25,308800.81944972445,308800.81944972445,,
2021-10-26,308800.81944972445,308800.81944972445,,4901
2021-10-27,308800.81944972445,308800.81944972445,,
2021-10-28,308800.81944972445,308800.81944972445,,
2021-10-29,308800.81944972445,308800.81944972445,,
2021-11-01,308800.81944972445,308800.81944972445,,4901
2021-11-02,308800.81944972445,308800.81944972445,,
2021-11-04,308800.81944972445,308800.81944972445,,
2021-11-05,308800.81944972445,308800.81944972445,,5108
2021-11-08,308800.81944972445,308800.81944972445,,8316
2021-11-09,308800.81944972445,308800.81944972445,,
2021-11-10,308800.81944972445,308800.81944972445,,6752
2021-11-11,308800.81944972445,308800.81944972445,,9434
2021-11-12,310598.81639796664,156648.81944972445,9434,
2021-11-15,311298.81334620883,156648.81944972445,9434,
2021-11-16,312698.82250148227,156648.81944972445,9434,
2021-11-17,313998.8255532401,156648.81944972445,9434,
2021-11-18,313648.81944972445,156648.81944972445,9434,
2021-11-19,315598.81639796664,156648.81944972445,9434,
2021-11-22,315998.8255532401,156648.81944972445,9434,
2021-11-24,315448.82250148227,156648.81944972445,9434,
2021-11-25,316548.81334620883,156648.81944972445,9434,
2021-11-26,314298.81334620883,156648.81944972445,9434,
2021-11-29,314148.81944972445,156648.81944972445,9434,
2021-11-30,312898.81944972445,156648.81944972445,9434,
2021-12-01,311147.74122663226,311147.74122663226,,
2021-12-02,311147.74122663226,311147.74122663226,,6098
2021-12-03,311147.74122663226,311147.74122663226,,4661
2021-12-06,311147.74122663226,311147.74122663226,,1928
2021-12-07,311147.74122663226,311147.74122663226,,9432
2021-12-08,311147.74122663226,311147.74122663226,,4063
2021-12-09,311147.74122663226,311147.74122663226,,
2021-12-10,311147.74122663226,311147.74122663226,,
2021-12-13,311147.74122663226,311147.74122663226,,
2021-12-14,311147.74122663226,311147.74122663226,,9432
2021-12-15,311147.74122663226,311147.74122663226,,5802
2021-12-16,311147.74122663226,311147.74122663226,,7741
2021-12-17,311147.74122663226,311147.74122663226,,
2021-12-20,311147.74122663226,311147.74122663226,,
2021-12-21,311147.74122663226,311147.74122663226,,
2021-12-22,311147.74122663226,311147.74122663226,,6723
2021-12-23,311147.74122663226,311147.74122663226,,
2021-12-24,311147.74122663226,311147.74122663226,,
2021-12-27,311147.74122663226,311147.74122663226,,
2021-12-28,311147.74122663226,311147.74122663226,,
2021-12-29,311147.74122663226,311147.74122663226,,
2021-12-30,311147.74122663226,311147.74122663226,,
2022-01-04,311147.74122663226,311147.74122663226,,
2022-01-05,311147.74122663226,311147.74122663226,,
2022-01-06,311147.74122663226,311147.74122663226,,4507
2022-01-07,311147.74122663226,311147.74122663226,,
2022-01-11,311147.74122663226,311147.74122663226,,
2022-01-12,311147.74122663226,311147.74122663226,,4661
2022-01-13,311147.74122663226,311147.74122663226,,
2022-01-14,311147.74122663226,311147.74122663226,,
2022-01-17,311147.74122663226,311147.74122663226,,
2022-01-18,311147.74122663226,311147.74122663226,,4661
2022-01-19,311147.74122663226,311147.74122663226,,
2022-01-20,311147.74122663226,311147.74122663226,,4661
2022-01-21,311147.74122663226,311147.74122663226,,
2022-01-24,311147.74122663226,311147.74122663226,,8035
2022-01-25,311147.74122663226,311147.74122663226,,
2022-01-26,311147.74122663226,311147.74122663226,,9101
2022-01-27,311147.74122663226,311147.74122663226,,
2022-01-28,311147.74122663226,311147.74122663226,,9101
2022-01-31,311147.74122663226,311147.74122663226,,6971
2022-02-01,311147.74122663226,311147.74122663226,,
2022-02-02,311147.74122663226,311147.74122663226,,6146
2022-02-03,311147.74122663226,311147.74122663226,,
2022-02-04,311147.74122663226,311147.74122663226,,6301
2022-02-07,311147.74122663226,311147.74122663226,,
2022-02-08,311147.74122663226,311147.74122663226,,6301
2022-02-09,311147.74122663226,311147.74122663226,,
2022-02-10,311147.74122663226,311147.74122663226,,
2022-02-14,311147.74122663226,311147.74122663226,,
2022-02-15,311147.74122663226,311147.74122663226,,
2022-02-16,311147.74122663226,311147.74122663226,,
2022-02-17,311147.74122663226,311147.74122663226,,
2022-02-18,311147.74122663226,311147.74122663226,,
2022-02-21,311147.74122663226,311147.74122663226,,
2022-02-22,311147.74122663226,311147.74122663226,,
2022-02-24,311147.74122663226,311147.74122663226,,
2022-02-25,311147.74122663226,311147.74122663226,,
2022-02-28,311147.74122663226,311147.74122663226,,
2022-03-01,311147.74122663226,311147.74122663226,,
2022-03-02,311147.74122663226,311147.74122663226,,
2022-03-03,311147.74122663226,311147.74122663226,,8316
2022-03-04,311147.74122663226,311147.74122663226,,
2022-03-07,311147.74122663226,311147.74122663226,,
2022-03-08,311147.74122663226,311147.74122663226,,
2022-03-09,311147.74122663226,311147.74122663226,,8306
2022-03-10,311448.09244733537,241428.09122663227,8306,
2022-03-11,311818.0936680385,241428.09122663227,8306,
2022-03-14,313798.09244733537,241428.09122663227,8306,
2022-03-15,314898.09244733537,241428.09122663227,8306,
2022-03-16,315428.09122663224,241428.09122663227,8306,
2022-03-17,317338.088785226,241428.09122663227,8306,
2022-03-18,317538.088785226,241428.09122663227,8306,
2022-03-22,321828.09122663224,241428.09122663227,8306,
2022-03-23,322088.088785226,241428.09122663227,8306,
2022-03-24,321318.0936680385,241428.09122663227,8306,
2022-03-25,320948.09244733537,241428.09122663227,8306,
2022-03-28,320248.09244733537,241428.09122663227,8306,
2022-03-29,321008.0900059291,241428.09122663227,8306,
2022-03-30,319008.0900059291,241428.09122663227,8306,
2022-03-31,317731.71000714984,317731.71000714984,,
2022-04-01,317731.71000714984,317731.71000714984,,
2022-04-04,317731.71000714984,317731.71000714984,,5020
2022-04-05,316213.40817609517,179293.41000714985,5020,
2022-04-06,315943.41000714985,179293.41000714985,5020,
2022-04-07,313858.71000714984,313858.71000714984,,
2022-04-08,313858.71000714984,313858.71000714984,,5401
2022-04-11,313858.71000714984,313858.71000714984,,
2022-04-12,313858.71000714984,313858.71000714984,,8411
2022-04-13,313852.8100071498,157802.81000714985,8411,
2022-04-14,313652.8100071498,157802.81000714985,8411,
2022-04-15,315202.8100071498,157802.81000714985,8411,
2022-04-18,315652.8100071498,157802.81000714985,8411,
2022-04-19,315952.8100071498,157802.81000714985,8411,
2022-04-20,318702.8100071498,157802.81000714985,8411,
2022-04-21,317802.8100071498,157802.81000714985,8411,
2022-04-22,316852.8100071498,157802.81000714985,8411,
2022-04-25,315152.8100071498,157802.81000714985,8411,
2022-04-26,314352.8100071498,157802.81000714985,8411,
2022-04-27,312772.6850071498,312772.6850071498,,8766
2022-04-28,312772.6850071498,312772.6850071498,,8001
2022-05-02,312772.6850071498,312772.6850071498,,
2022-05-06,312772.6850071498,312772.6850071498,,
2022-05-09,312772.6850071498,312772.6850071498,,
2022-05-10,312772.6850071498,312772.6850071498,,4503
2022-05-11,312772.6850071498,312772.6850071498,,
2022-05-12,312772.6850071498,312772.6850071498,,8002
2022-05-13,312772.6850071498,312772.6850071498,,8058
2022-05-16,312772.6850071498,312772.6850071498,,7832
2022-05-17,312772.6850071498,312772.6850071498,,9434
2022-05-18,311424.4880619594,164424.4880619594,9434,
2022-05-19,309778.9880619594,309778.9880619594,,
2022-05-20,309778.9880619594,309778.9880619594,,8031
2022-05-23,309778.9880619594,309778.9880619594,,
2022-05-24,309778.9880619594,309778.9880619594,,
2022-05-25,309778.9880619594,309778.9880619594,,6701
2022-05-26,309778.9880619594,309778.9880619594,,
2022-05-27,309778.9880619594,309778.9880619594,,6701
2022-05-30,309778.9880619594,309778.9880619594,,8002
2022-05-31,309778.9880619594,309778.9880619594,,
2022-06-01,309778.9880619594,309778.9880619594,,9022
2022-06-02,309778.9880619594,309778.9880619594,,
2022-06-03,309778.9880619594,309778.9880619594,,4502
2022-06-06,309778.9880619594,309778.9880619594,,
2022-06-07,309778.9880619594,309778.9880619594,,
2022-06-08,309778.9880619594,309778.9880619594,,9434
2022-06-09,307786.35919167654,307786.35919167654,,
2022-06-10,307786.35919167654,307786.35919167654,,
2022-06-13,307786.35919167654,307786.35919167654,,
2022-06-14,307786.35919167654,307786.35919167654,,
2022-06-15,307786.35919167654,307786.35919167654,,
2022-06-16,307786.35919167654,307786.35919167654,,6701
2022-06-17,307786.35919167654,307786.35919167654,,
2022-06-20,307786.35919167654,307786.35919167654,,9434
2022-06-21,308638.5591886248,159838.55613686697,9434,
2022-06-22,309788.55308510916,159838.55613686697,9434,
2022-06-23,310988.55003335135,159838.55613686697,9434,
2022-06-24,311538.55308510916,159838.55613686697,9434,
2022-06-27,311688.5622403826,159838.55613686697,9434,
2022-06-28,311738.55003335135,159838.55613686697,9434,
2022-06-29,311088.556136867,159838.55613686697,9434,
2022-06-30,310488.55003335135,159838.55613686697,9434,
2022-07-01,310488.55003335135,159838.55613686697,9434,
2022-07-04,312338.556136867,159838.55613686697,9434,
2022-07-05,312638.5591886248,159838.55613686697,9434,
2022-07-06,311338.556136867,159838.55613686697,9434,
2022-07-07,313838.556136867,159838.55613686697,9434,
2022-07-08,312338.556136867,159838.55613686697,9434,
2022-07-11,315138.5591886248,159838.55613686697,9434,
2022-07-12,314438.5622403826,159838.55613686697,9434,
2022-07-13,314538.55308510916,159838.55613686697,9434,
2022-07-14,313938.5622403826,159838.55613686697,9434,
2022-07-15,313888.5591886248,159838.55613686697,9434,
2022-07-19,313788.55308510916,159838.55613686697,9434,
2022-07-20,314888.5591886248,159838.55613686697,9434,
2022-07-21,315188.5622403826,159838.55613686697,9434,
2022-07-22,314738.55003335135,159838.55613686697,9434,
2022-07-25,313988.55003335135,159838.55613686697,9434,
2022-07-26,314638.5591886248,159838.55613686697,9434,
2022-07-27,313888.5591886248,159838.55613686697,9434,
2022-07-28,315038.55308510916,159838.55613686697,9434,
2022-07-29,313688.5622403826,159838.55613686697,9434,
2022-08-01,313188.5622403826,159838.55613686697,9434,
2022-08-02,311265.5603177752,311265.5603177752,,
2022-08-03,311265.5603177752,311265.5603177752,,7011
2022-08-04,311265.5603177752,311265.5603177752,,4568
2022-08-05,311265.5603177752,311265.5603177752,,
2022-08-08,311265.5603177752,311265.5603177752,,1928
2022-08-09,311265.5603177752,311265.5603177752,,8630
2022-08-10,311265.5603177752,311265.5603177752,,4502
2022-08-12,311265.5603177752,311265.5603177752,,6758
2022-08-15,311265.5603177752,311265.5603177752,,1925
2022-08-16,311265.5603177752,311265.5603177752,,8802
2022-08-17,311265.5603177752,311265.5603177752,,8725
2022-08-18,311265.5603177752,311265.5603177752,,
2022-08-19,311265.5603177752,311265.5603177752,,
2022-08-22,311265.5603177752,311265.5603177752,,7182
2022-08-23,309862.1603177752,107662.16031777518,7182,
2022-08-24,310462.1603177752,107662.16031777518,7182,
2022-08-25,311862.1603177752,107662.16031777518,7182,
2022-08-26,309662.1603177752,107662.16031777518,7182,
2022-08-29,307462.1603177752,307462.1603177752,,
2022-08-30,307462.1603177752,307462.1603177752,,6902
2022-08-31,307462.1603177752,307462.1603177752,,
2022-09-01,307462.1603177752,307462.1603177752,,
2022-09-02,307462.1603177752,307462.1603177752,,8604
2022-09-05,305361.6542142596,56711.66031777521,8604,
2022-09-06,305561.66642129084,56711.66031777521,8604,
2022-09-07,304163.9616243635,304163.9616243635,,
2022-09-08,304163.9616243635,304163.9616243635,,9984
2022-09-09,304163.9616243635,304163.9616243635,,4519
2022-09-12,304163.9616243635,304163.9616243635,,
2022-09-13,304163.9616243635,304163.9616243635,,
2022-09-14,304163.9616243635,304163.9616243635,,
2022-09-15,304163.9616243635,304163.9616243635,,
2022-09-16,304163.9616243635,304163.9616243635,,9984
2022-09-20,304163.9616243635,304163.9616243635,,8001
2022-09-21,304163.9616243635,304163.9616243635,,
2022-09-22,304163.9616243635,304163.9616243635,,
2022-09-26,304163.9616243635,304163.9616243635,,
2022-09-27,304163.9616243635,304163.9616243635,,5802
2022-09-28,302610.9616243635,151010.9616243635,5802,
2022-09-29,300935.8866243635,300935.8866243635,,4661
2022-09-30,300935.8866243635,300935.8866243635,,
2022-10-03,300935.8866243635,300935.8866243635,,7269
2022-10-04,300935.8866243635,300935.8866243635,,8316
2022-10-05,300935.8866243635,300935.8866243635,,9983
2022-10-06,300935.8866243635,300935.8866243635,,
2022-10-07,300935.8866243635,300935.8866243635,,
2022-10-11,300935.8866243635,300935.8866243635,,
2022-10-12,300935.8866243635,300935.8866243635,,7733
2022-10-13,300935.8866243635,300935.8866243635,,7269
2022-10-14,300935.8866243635,300935.8866243635,,8316
2022-10-17,300935.8866243635,300935.8866243635,,
2022-10-18,300935.8866243635,300935.8866243635,,8015
2022-10-19,300935.8866243635,300935.8866243635,,3382
2022-10-20,300935.8866243635,300935.8866243635,,
2022-10-21,300935.8866243635,300935.8866243635,,
2022-10-24,300935.8866243635,300935.8866243635,,8316
2022-10-25,300935.8866243635,300935.8866243635,,6762
2022-10-26,300935.8866243635,300935.8866243635,,3382
2022-10-27,300935.8866243635,300935.8866243635,,
2022-10-28,300935.8866243635,300935.8866243635,,
2022-10-31,300935.8866243635,300935.8866243635,,8411
2022-11-01,300175.2866243635,140175.28662436348,8411,
2022-11-02,301175.2866243635,140175.28662436348,8411,
2022-11-04,302275.2866243635,140175.28662436348,8411,
2022-11-07,301675.2866243635,140175.28662436348,8411,
2022-11-08,302925.2866243635,140175.28662436348,8411,
