strategy,phase,code,signal_date,entry_date,entry_price,entry_shares,entry_cost_jpy,initial_stop,exit_date,exit_price,exit_shares,exit_reason,pnl_jpy,trade_return,holding_calendar_days
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,8697,2022-08-30,2022-08-31,2084.5,100.0,208450.0,2086.5,2022-09-01,2052.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-3250.0,-0.015591268889421923,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,5803,2022-10-24,2022-10-25,884.8000000000001,100.0,88480.0,886.5,2022-10-26,888.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,320.0,0.003616636528028933,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,6752,2023-08-23,2023-08-24,1692.0,100.0,169200.0,1619.0,2023-09-12,1684.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-750.0,-0.004432624113475178,19
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,4689,2023-10-05,2023-10-06,403.79998779296875,100.0,40379.998779296875,402.90000000000003,2023-10-10,402.20001220703125,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-159.99755859375,-0.003962297261776588,4
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,7267,2023-11-02,2023-11-06,1613.0,100.0,161300.0,1591.0,2023-11-10,1570.0,100.0,STOP_GAP_OPEN,-4300.0,-0.026658400495970243,4
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,6178,2023-12-18,2023-12-19,1280.0,100.0,128000.0,1266.0,2023-12-20,1266.0,100.0,STOP_GAP_OPEN,-1400.0,-0.0109375,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,6178,2023-12-22,2023-12-25,1275.0,100.0,127500.0,1272.5,2023-12-26,1257.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1800.0,-0.01411764705882353,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,3407,2024-02-13,2024-02-14,1045.5,100.0,104550.0,1034.0,2024-02-15,1023.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-2250.0,-0.021520803443328552,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,3407,2024-02-19,2024-02-20,1055.5,100.0,105550.0,1040.0,2024-02-21,1040.0,100.0,STOP_INTRADAY,-1550.0,-0.01468498342018001,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,6702,2024-05-09,2024-05-10,2399.5,100.0,239950.0,2372.0,2024-05-13,2320.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-7950.0,-0.03313190247968327,3
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,8801,2024-05-20,2024-05-21,1488.5,100.0,148850.0,1479.0,2024-05-22,1466.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-2250.0,-0.015115888478333893,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,7269,2024-07-04,2024-07-05,1840.0,100.0,184000.0,1805.0,2024-07-08,1800.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-4000.0,-0.021739130434782608,3
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,7011,2024-08-06,2024-08-07,1564.0,100.0,156400.0,1568.0,2024-09-10,1691.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,12700.0,0.08120204603580562,34
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,7011,2024-09-12,2024-09-13,1733.5,100.0,173350.0,1733.5,2025-01-10,2158.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,42450.0,0.24488029997115662,119
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,8308,2025-01-15,2025-01-16,1134.0,100.0,113400.0,1119.5,2025-01-17,1111.0,100.0,STOP_GAP_OPEN,-2300.0,-0.020282186948853614,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,8308,2025-01-20,2025-01-21,1152.0,100.0,115200.0,1126.5,2025-01-22,1126.5,100.0,STOP_INTRADAY,-2550.0,-0.022135416666666668,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,8308,2025-01-24,2025-01-27,1149.0,100.0,114900.0,1134.5,2025-01-28,1117.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-3200.0,-0.0278503046127067,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,5802,2025-01-29,2025-01-30,2755.0,100.0,275500.0,2721.5,2025-02-21,2751.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-350.0,-0.0012704174228675136,22
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,all,4503,2025-10-30,2025-10-31,1635.0,100.0,163500.0,1612.0,2026-04-28,2385.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,75050.0,0.45902140672782876,179
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,8697,2021-11-01,2021-11-02,2715.0,100.0,271500.0,2715.0,2021-11-04,2655.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-6000.0,-0.022099447513812154,2
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,8750,2021-11-22,2021-11-24,2386.0,100.0,238600.0,2354.5,2021-11-25,2353.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-3250.0,-0.013621123218776194,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,8750,2021-11-25,2021-11-26,2359.0,100.0,235900.0,2361.5,2021-11-29,2294.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-6450.0,-0.027342094107672743,3
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,4689,2021-12-08,2021-12-09,733.4000244140625,100.0,73340.00244140625,731.5,2021-12-10,721.5999755859375,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1180.0048828125,-0.016089512456114858,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,6723,2021-12-22,2021-12-23,1412.0,100.0,141200.0,1404.0,2021-12-27,1404.0,100.0,STOP_INTRADAY,-800.0,-0.0056657223796034,4
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,8002,2022-05-12,2022-05-13,1311.0,100.0,131100.0,1312.5,2022-05-16,1312.5,100.0,STOP_INTRADAY,150.0,0.0011441647597254005,3
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,8750,2022-06-28,2022-06-29,2582.0,100.0,258200.0,2569.5,2022-06-30,2514.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-6800.0,-0.026336173508907823,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,8697,2022-08-30,2022-08-31,2084.5,100.0,208450.0,2086.5,2022-09-01,2052.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-3250.0,-0.015591268889421923,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,5803,2022-10-24,2022-10-25,884.8000000000001,100.0,88480.0,886.5,2022-10-26,888.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,320.0,0.003616636528028933,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,6752,2023-08-23,2023-08-24,1692.0,100.0,169200.0,1619.0,2023-09-12,1684.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-750.0,-0.004432624113475178,19
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,4689,2023-10-05,2023-10-06,403.79998779296875,100.0,40379.998779296875,402.90000000000003,2023-10-10,402.20001220703125,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-159.99755859375,-0.003962297261776588,4
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,7267,2023-11-02,2023-11-06,1613.0,100.0,161300.0,1591.0,2023-11-10,1570.0,100.0,STOP_GAP_OPEN,-4300.0,-0.026658400495970243,4
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,6178,2023-12-18,2023-12-19,1280.0,100.0,128000.0,1266.0,2023-12-20,1266.0,100.0,STOP_GAP_OPEN,-1400.0,-0.0109375,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,6178,2023-12-22,2023-12-25,1275.0,100.0,127500.0,1272.5,2023-12-26,1257.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1800.0,-0.01411764705882353,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,3407,2024-02-13,2024-02-14,1045.5,100.0,104550.0,1034.0,2024-02-15,1023.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-2250.0,-0.021520803443328552,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,3407,2024-02-19,2024-02-20,1055.5,100.0,105550.0,1040.0,2024-02-21,1040.0,100.0,STOP_INTRADAY,-1550.0,-0.01468498342018001,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,6702,2024-05-09,2024-05-10,2399.5,100.0,239950.0,2372.0,2024-05-13,2320.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-7950.0,-0.03313190247968327,3
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,8801,2024-05-20,2024-05-21,1488.5,100.0,148850.0,1479.0,2024-05-22,1466.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-2250.0,-0.015115888478333893,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,discovery,7269,2024-07-04,2024-07-05,1840.0,100.0,184000.0,1805.0,2024-07-08,1800.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-4000.0,-0.021739130434782608,3
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,validation,7011,2024-09-12,2024-09-13,1733.5,100.0,173350.0,1733.5,2025-01-10,2158.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,42450.0,0.24488029997115662,119
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,validation,8308,2025-01-15,2025-01-16,1134.0,100.0,113400.0,1119.5,2025-01-17,1111.0,100.0,STOP_GAP_OPEN,-2300.0,-0.020282186948853614,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,validation,8308,2025-01-20,2025-01-21,1152.0,100.0,115200.0,1126.5,2025-01-22,1126.5,100.0,STOP_INTRADAY,-2550.0,-0.022135416666666668,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,validation,8308,2025-01-24,2025-01-27,1149.0,100.0,114900.0,1134.5,2025-01-28,1117.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-3200.0,-0.0278503046127067,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,validation,5802,2025-01-29,2025-01-30,2755.0,100.0,275500.0,2721.5,2025-02-21,2751.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-350.0,-0.0012704174228675136,22
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,validation,3407,2026-03-25,2026-03-26,1581.5,100.0,158150.0,1549.5,2026-03-27,1549.5,100.0,STOP_INTRADAY,-3200.0,-0.02023395510591211,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,validation,3407,2026-04-01,2026-04-02,1602.5,100.0,160250.0,1563.0,2026-04-03,1559.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-4300.0,-0.02683307332293292,1
S2_V2_PLUS_SMA75_SLOPE_GE_0_75PCT,validation,4503,2025-10-30,2025-10-31,1635.0,100.0,163500.0,1612.0,2026-04-28,2385.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,75050.0,0.45902140672782876,179
S3_V2_PLUS_RS20_GE_3PCT,all,8591,2022-01-28,2022-01-31,2336.0,100.0,233600.0,2317.5,2022-02-22,2317.5,100.0,STOP_INTRADAY,-1850.0,-0.007919520547945206,22
S3_V2_PLUS_RS20_GE_3PCT,all,8604,2022-03-03,2022-03-04,516.7999877929688,100.0,51679.998779296875,513.6,2022-03-07,499.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1779.998779296875,-0.03444270165133879,3
S3_V2_PLUS_RS20_GE_3PCT,all,5020,2022-03-11,2022-03-14,455.0,100.0,45500.0,446.6,2022-03-15,446.6,100.0,STOP_INTRADAY,-840.0,-0.018461538461538463,1
S3_V2_PLUS_RS20_GE_3PCT,all,4503,2022-05-10,2022-05-11,1951.0,100.0,195100.0,1951.0,2022-05-12,1942.5,100.0,STOP_GAP_OPEN,-850.0,-0.004356740133264992,1
S3_V2_PLUS_RS20_GE_3PCT,all,9434,2022-06-20,2022-06-21,1478.0000305175781,100.0,147800.0030517578,1477.0,2022-08-30,1506.9999694824219,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,2899.993896484375,0.01962106790666866,70
S3_V2_PLUS_RS20_GE_3PCT,all,1928,2022-09-29,2022-09-30,2382.5,100.0,238250.0,2383.0,2022-10-03,2383.0,100.0,STOP_INTRADAY,50.0,0.0002098635886673662,3
S3_V2_PLUS_RS20_GE_3PCT,all,4689,2024-08-08,2024-08-09,385.0,100.0,38500.0,380.5,2024-08-13,376.79998779296875,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-820.001220703125,-0.021298733005275974,4
S3_V2_PLUS_RS20_GE_3PCT,all,4689,2024-08-13,2024-08-14,384.0,100.0,38400.0,381.0,2024-08-15,381.0,100.0,STOP_INTRADAY,-300.0,-0.0078125,1
S3_V2_PLUS_RS20_GE_3PCT,all,7270,2025-01-20,2025-01-21,2705.5,100.0,270550.0,2571.0,2025-02-03,2571.0,100.0,STOP_INTRADAY,-13450.0,-0.04971354647939383,13
S3_V2_PLUS_RS20_GE_3PCT,all,4507,2025-04-14,2025-04-15,2270.0,100.0,227000.0,2247.5,2025-05-13,2266.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-350.0,-0.0015418502202643172,28
S3_V2_PLUS_RS20_GE_3PCT,discovery,8591,2022-01-28,2022-01-31,2336.0,100.0,233600.0,2317.5,2022-02-22,2317.5,100.0,STOP_INTRADAY,-1850.0,-0.007919520547945206,22
S3_V2_PLUS_RS20_GE_3PCT,discovery,8604,2022-03-03,2022-03-04,516.7999877929688,100.0,51679.998779296875,513.6,2022-03-07,499.0,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-1779.998779296875,-0.03444270165133879,3
S3_V2_PLUS_RS20_GE_3PCT,discovery,5020,2022-03-11,2022-03-14,455.0,100.0,45500.0,446.6,2022-03-15,446.6,100.0,STOP_INTRADAY,-840.0,-0.018461538461538463,1
S3_V2_PLUS_RS20_GE_3PCT,discovery,4503,2022-05-10,2022-05-11,1951.0,100.0,195100.0,1951.0,2022-05-12,1942.5,100.0,STOP_GAP_OPEN,-850.0,-0.004356740133264992,1
S3_V2_PLUS_RS20_GE_3PCT,discovery,9434,2022-06-20,2022-06-21,1478.0000305175781,100.0,147800.0030517578,1477.0,2022-08-30,1506.9999694824219,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,2899.993896484375,0.01962106790666866,70
S3_V2_PLUS_RS20_GE_3PCT,discovery,1928,2022-09-29,2022-09-30,2382.5,100.0,238250.0,2383.0,2022-10-03,2383.0,100.0,STOP_INTRADAY,50.0,0.0002098635886673662,3
S3_V2_PLUS_RS20_GE_3PCT,validation,7270,2025-01-20,2025-01-21,2705.5,100.0,270550.0,2571.0,2025-02-03,2571.0,100.0,STOP_INTRADAY,-13450.0,-0.04971354647939383,13
S3_V2_PLUS_RS20_GE_3PCT,validation,4507,2025-04-14,2025-04-15,2270.0,100.0,227000.0,2247.5,2025-05-13,2266.5,100.0,SMA75_CLOSE_BREAK_NEXT_OPEN,-350.0,-0.0015418502202643172,28
